epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,402.552,0.93401,1.16998,1.18679,0.92145,0.92833,0.95761,0.72337,0.85968,0.75268,1.03332,0.000836016,0.000836016,0.000836016
43,412.016,0.94451,1.17683,1.18344,0.93575,0.88772,0.94976,0.70875,0.89961,0.76525,1.05898,0.000832017,0.000832017,0.000832017
44,421.591,0.94561,1.16443,1.19305,0.89283,0.91506,0.94875,0.70632,0.898,0.7785,1.05457,0.000828017,0.000828017,0.000828017
45,431.029,0.93623,1.16274,1.19041,0.90425,0.92359,0.95446,0.72925,0.82394,0.75334,1.02684,0.000824018,0.000824018,0.000824018
46,440.512,0.93447,1.14948,1.19566,0.92377,0.91846,0.95706,0.72821,0.82077,0.73833,1.02179,0.000820018,0.000820018,0.000820018
47,449.999,0.93142,1.14276,1.17616,0.94029,0.89264,0.95652,0.72685,0.83432,0.78157,1.02603,0.000816018,0.000816018,0.000816018
48,459.403,0.92975,1.13398,1.17355,0.92883,0.90345,0.95468,0.71221,0.88189,0.77093,1.05389,0.000812019,0.000812019,0.000812019
49,468.904,0.93846,1.16523,1.18841,0.93499,0.86887,0.93789,0.70323,0.87789,0.75383,1.04622,0.000808019,0.000808019,0.000808019
50,478.278,0.89861,1.10227,1.16026,0.92083,0.91734,0.9616,0.72371,0.84495,0.741,1.02223,0.00080402,0.00080402,0.00080402
51,487.785,0.92305,1.1415,1.18445,0.92214,0.89288,0.94519,0.71192,0.86092,0.75409,1.04415,0.00080002,0.00080002,0.00080002
52,497.191,0.89579,1.08407,1.15363,0.93831,0.91543,0.96251,0.72187,0.87255,0.67983,1.03288,0.00079602,0.00079602,0.00079602
53,506.723,0.89294,1.07784,1.15971,0.91377,0.94039,0.96933,0.74599,0.79201,0.67375,1.00685,0.000792021,0.000792021,0.000792021
54,516.106,0.8999,1.07183,1.16425,0.92592,0.95918,0.97161,0.74795,0.80072,0.67435,1.00902,0.000788021,0.000788021,0.000788021
55,525.736,0.88916,1.07989,1.16101,0.94394,0.93297,0.9622,0.74787,0.80177,0.67817,0.99953,0.000784022,0.000784022,0.000784022
56,535.263,0.89079,1.06341,1.15771,0.92207,0.94768,0.9707,0.76094,0.77185,0.65457,0.99817,0.000780022,0.000780022,0.000780022
57,544.848,0.90136,1.08384,1.1652,0.93218,0.9554,0.975,0.75304,0.79786,0.67206,1.00831,0.000776022,0.000776022,0.000776022
58,554.175,0.90974,1.06742,1.16951,0.94975,0.94776,0.97694,0.74864,0.80006,0.65358,1.01029,0.000772023,0.000772023,0.000772023
59,563.708,0.89922,1.08242,1.16999,0.95249,0.93918,0.97465,0.76719,0.74419,0.64386,0.99214,0.000768023,0.000768023,0.000768023
60,573.166,0.86328,1.02932,1.1458,0.94173,0.94163,0.97364,0.74808,0.79885,0.652,1.01223,0.000764024,0.000764024,0.000764024
61,582.658,0.84381,1.02078,1.13178,0.93956,0.93599,0.96936,0.75185,0.79799,0.65214,1.00755,0.000760024,0.000760024,0.000760024
62,592.129,0.87238,1.02271,1.14349,0.94751,0.92795,0.97097,0.75956,0.7529,0.64608,0.98522,0.000756024,0.000756024,0.000756024
63,601.493,0.86587,1.02737,1.14112,0.90999,0.96442,0.97294,0.74645,0.80545,0.65721,1.00247,0.000752025,0.000752025,0.000752025
64,610.944,0.86557,1.02296,1.14664,0.94903,0.95926,0.97868,0.75176,0.80738,0.64345,1.01068,0.000748025,0.000748025,0.000748025
65,620.398,0.83331,0.98212,1.12545,0.94287,0.9641,0.97905,0.75991,0.77553,0.6209,0.98577,0.000744026,0.000744026,0.000744026
66,629.879,0.88285,1.03854,1.1568,0.95221,0.97197,0.97657,0.7673,0.75471,0.60733,0.97961,0.000740026,0.000740026,0.000740026
67,639.376,0.87424,1.02082,1.14208,0.96215,0.94199,0.97948,0.77074,0.73664,0.60052,0.9818,0.000736026,0.000736026,0.000736026
68,649.056,0.83776,0.98718,1.12655,0.94987,0.95322,0.98436,0.76429,0.78581,0.61876,0.98925,0.000732027,0.000732027,0.000732027
69,658.503,0.8542,0.99155,1.13241,0.95063,0.94217,0.98136,0.78616,0.71798,0.59514,0.96416,0.000728027,0.000728027,0.000728027
70,668.054,0.86703,1.02158,1.15082,0.94814,0.95651,0.97426,0.77139,0.78233,0.60305,0.99759,0.000724028,0.000724028,0.000724028
71,677.522,0.86636,0.99157,1.14414,0.96838,0.96159,0.9816,0.79211,0.70183,0.59303,0.97338,0.000720028,0.000720028,0.000720028
72,687.078,0.82379,0.96603,1.12449,0.93709,0.9748,0.97702,0.77502,0.76069,0.61243,0.99182,0.000716028,0.000716028,0.000716028
73,696.503,0.8097,0.94702,1.10513,0.96346,0.94536,0.98123,0.77821,0.73259,0.60835,0.99434,0.000712029,0.000712029,0.000712029
74,705.979,0.84845,0.96241,1.12581,0.97007,0.97291,0.98771,0.79356,0.69659,0.58038,0.97143,0.000708029,0.000708029,0.000708029
75,715.452,0.82669,0.95311,1.12197,0.95382,0.96154,0.97845,0.79978,0.6657,0.57179,0.94993,0.00070403,0.00070403,0.00070403
76,725.02,0.81636,0.95405,1.11851,0.96004,0.9585,0.98146,0.79731,0.69043,0.57091,0.96703,0.00070003,0.00070003,0.00070003
77,734.407,0.82119,0.93672,1.1116,0.95426,0.97304,0.98218,0.79271,0.67968,0.56365,0.95322,0.00069603,0.00069603,0.00069603
78,743.961,0.8315,0.94544,1.10863,0.93266,0.96729,0.98423,0.79735,0.65994,0.57447,0.94609,0.000692031,0.000692031,0.000692031
79,753.304,0.80842,0.95066,1.11167,0.94321,0.9704,0.98562,0.78719,0.70669,0.57319,0.96603,0.000688031,0.000688031,0.000688031
80,762.864,0.83198,0.98302,1.13091,0.96256,0.95332,0.98239,0.78656,0.70467,0.5674,0.95578,0.000684032,0.000684032,0.000684032
81,772.222,0.81695,0.94359,1.12027,0.96353,0.95354,0.98139,0.8084,0.63418,0.56047,0.94396,0.000680032,0.000680032,0.000680032
82,781.983,0.78845,0.90577,1.10188,0.93892,0.97235,0.9789,0.78854,0.69635,0.57417,0.95588,0.000676032,0.000676032,0.000676032
83,791.361,0.78792,0.91579,1.10125,0.95015,0.96671,0.98127,0.78882,0.69265,0.55796,0.95165,0.000672033,0.000672033,0.000672033
84,800.914,0.80561,0.93034,1.09881,0.95179,0.94681,0.98106,0.78862,0.72233,0.57124,0.96188,0.000668033,0.000668033,0.000668033
85,810.323,0.80665,0.91444,1.10662,0.96043,0.95794,0.98326,0.78514,0.686,0.55828,0.94921,0.000664034,0.000664034,0.000664034
86,819.826,0.78494,0.8967,1.08753,0.95597,0.9667,0.98254,0.79139,0.70868,0.54726,0.95292,0.000660034,0.000660034,0.000660034
87,829.252,0.79106,0.90023,1.09762,0.95312,0.95881,0.97963,0.77665,0.7442,0.56174,0.96169,0.000656034,0.000656034,0.000656034
88,838.746,0.81343,0.92727,1.11316,0.94122,0.98371,0.98465,0.80664,0.62236,0.54128,0.92942,0.000652035,0.000652035,0.000652035
89,848.186,0.81916,0.91717,1.11589,0.95259,0.96202,0.98123,0.79642,0.67269,0.54175,0.9458,0.000648035,0.000648035,0.000648035
90,857.624,0.80343,0.91557,1.11154,0.95535,0.95867,0.98494,0.80038,0.64835,0.5171,0.93369,0.000644036,0.000644036,0.000644036
91,867.082,0.8097,0.91822,1.12302,0.9477,0.9645,0.98107,0.78772,0.68107,0.53505,0.948,0.000640036,0.000640036,0.000640036
92,876.536,0.8079,0.90126,1.10489,0.94741,0.95292,0.97963,0.79485,0.66046,0.53881,0.94575,0.000636036,0.000636036,0.000636036
93,886.009,0.79951,0.90115,1.10168,0.93395,0.97016,0.97447,0.77706,0.74768,0.56142,0.9856,0.000632037,0.000632037,0.000632037
94,895.614,0.78015,0.90185,1.09719,0.9761,0.94143,0.9823,0.78799,0.67863,0.53801,0.94855,0.000628037,0.000628037,0.000628037
95,905.108,0.78582,0.87409,1.08766,0.96272,0.95638,0.98378,0.80863,0.62999,0.52273,0.92467,0.000624038,0.000624038,0.000624038
96,914.611,0.77384,0.86418,1.09061,0.95167,0.96204,0.97904,0.80596,0.64583,0.53201,0.93939,0.000620038,0.000620038,0.000620038
97,924.1,0.76851,0.86372,1.08062,0.94921,0.9663,0.98039,0.79411,0.68834,0.52305,0.94834,0.000616038,0.000616038,0.000616038
98,933.521,0.77045,0.87388,1.08749,0.93305,0.97245,0.97941,0.80571,0.64184,0.5172,0.9316,0.000612039,0.000612039,0.000612039
99,943.005,0.80335,0.88831,1.10938,0.94603,0.96889,0.98177,0.80522,0.65081,0.52152,0.93839,0.000608039,0.000608039,0.000608039
100,952.458,0.81444,0.90812,1.10868,0.94796,0.98218,0.98303,0.80529,0.64429,0.5102,0.93399,0.00060404,0.00060404,0.00060404
101,961.961,0.75153,0.84731,1.07655,0.95173,0.98107,0.98516,0.79776,0.68199,0.54149,0.93947,0.00060004,0.00060004,0.00060004
