epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,56.2775,1.66285,2.83291,1.69003,0.00594,0.59115,0.01458,0.00468,2.57877,3.73068,2.7181,0.0906317,0.000631744,0.000631744
2,101.065,1.60452,2.36563,1.64117,0.43747,0.06794,0.03568,0.01054,2.83737,3.46711,3.72067,0.0803001,0.00130013,0.00130013
3,145.329,1.67451,2.23224,1.67247,0.12777,0.2079,0.08472,0.02222,2.43602,4.51246,4.38247,0.0699407,0.00194072,0.00194072
4,181.524,1.68668,2.25745,1.68291,0.00799,0.086,0.00378,0.001,3.71628,20.3475,9.18902,0.0595535,0.00255352,0.00255352
5,220.613,1.69451,2.20963,1.73757,0.00172,0.15735,0.00135,0.00035,3.15099,67.8973,5.63088,0.0491385,0.00313853,0.00313853
6,261.286,1.63446,2.08333,1.68236,0.01407,0.25386,0.0071,0.00217,2.92499,56.9505,5.26273,0.0386957,0.00369574,0.00369574
7,303.608,1.6162,2.04989,1.66129,0.03905,0.0485,0.0149,0.00435,2.69703,4.43412,3.52417,0.0282252,0.00422515,0.00422515
8,344.789,1.56814,1.95634,1.61218,0.00366,0.39471,0.00376,0.00074,3.37037,5.43175,8.44509,0.0177268,0.00472678,0.00472678
9,385.984,1.64836,2.05522,1.67709,0.03627,0.07619,0.02261,0.00498,3.31509,5.20504,5.908,0.0072006,0.0052006,0.0052006
10,425.375,1.55319,1.92129,1.62315,0.00119,0.10991,0.00067,0.00013,3.27522,6.40688,5.85433,0.0051804,0.0051804,0.0051804
11,463.677,1.55579,1.88043,1.60593,0.02306,0.0842,0.01401,0.00383,2.7389,8.08371,3.62475,0.00505406,0.00505406,0.00505406
12,502.077,1.51794,1.87405,1.58303,0.08096,0.03012,0.01204,0.00351,3.49307,6.22714,4.63384,0.00492772,0.00492772,0.00492772
13,541.717,1.50015,1.8263,1.55477,0.07834,0.12966,0.04597,0.01743,2.83253,4.75192,3.8339,0.00480138,0.00480138,0.00480138
14,582.433,1.5139,1.8149,1.57507,0.20124,0.2491,0.1466,0.06092,2.4784,3.78847,2.69866,0.00467505,0.00467505,0.00467505
15,618.941,1.47213,1.73877,1.5472,0.20323,0.34571,0.16242,0.06952,2.32202,3.57105,2.25984,0.00454871,0.00454871,0.00454871
16,655.439,1.40996,1.65424,1.50932,0.05677,0.09153,0.02946,0.00877,3.18767,4.69502,4.14986,0.00442237,0.00442237,0.00442237
17,694.807,1.38878,1.66896,1.47814,0.41382,0.36804,0.29148,0.11564,2.14316,2.95995,2.26913,0.00429603,0.00429603,0.00429603
18,734.402,1.38379,1.63704,1.48774,0.27536,0.3418,0.20931,0.06642,2.48433,3.4659,3.03961,0.00416969,0.00416969,0.00416969
19,771.595,1.3261,1.53449,1.42134,0.54023,0.38381,0.43848,0.21094,2.01123,2.19195,1.97974,0.00404336,0.00404336,0.00404336
20,812.362,1.31593,1.50613,1.42018,0.51352,0.42035,0.4165,0.23133,1.62309,1.98675,1.60361,0.00391702,0.00391702,0.00391702
21,852.774,1.28096,1.44094,1.38645,0.5463,0.43019,0.44626,0.22859,1.79545,2.01865,1.72103,0.00379068,0.00379068,0.00379068
22,891.518,1.25689,1.41328,1.36577,0.57827,0.44934,0.46844,0.23122,1.95959,2.16535,1.85979,0.00366434,0.00366434,0.00366434
23,929.008,1.26544,1.40982,1.36996,0.56147,0.58594,0.60827,0.34637,1.47847,1.54806,1.48783,0.003538,0.003538,0.003538
24,967.433,1.22442,1.34358,1.34461,0.53877,0.56688,0.56402,0.30313,1.74001,1.75499,1.70533,0.00341167,0.00341167,0.00341167
25,1005.2,1.24709,1.34127,1.34931,0.68375,0.59305,0.66797,0.34542,1.73112,1.7142,1.65718,0.00328533,0.00328533,0.00328533
26,1044.22,1.18785,1.30374,1.32912,0.70183,0.62981,0.7206,0.40703,1.4938,1.50095,1.47895,0.00315899,0.00315899,0.00315899
27,1081.65,1.15446,1.22639,1.28647,0.64283,0.57891,0.58646,0.30966,1.62956,1.83258,1.57352,0.00303265,0.00303265,0.00303265
28,1120.33,1.11715,1.16795,1.27313,0.49942,0.5058,0.5138,0.25336,1.83417,1.81964,1.87343,0.00290631,0.00290631,0.00290631
29,1168.64,1.16933,1.18067,1.31286,0.70324,0.71641,0.75295,0.46792,1.48787,1.28798,1.42892,0.00277998,0.00277998,0.00277998
30,1209.07,1.15498,1.16479,1.29941,0.4661,0.39739,0.35897,0.17506,1.91927,2.44577,1.86909,0.00265364,0.00265364,0.00265364
31,1247.74,1.15113,1.20663,1.29385,0.6801,0.59878,0.66044,0.40001,1.46445,1.40393,1.44606,0.0025273,0.0025273,0.0025273
32,1288.55,1.10369,1.14269,1.28523,0.59551,0.66427,0.64376,0.39636,1.43095,1.60043,1.37618,0.00240096,0.00240096,0.00240096
33,1366.89,1.10036,1.09963,1.25021,0.86529,0.72814,0.82746,0.54235,1.29635,1.05444,1.23344,0.00227462,0.00227462,0.00227462
