epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,59.1701,1.69528,2.91634,1.7015,0.00547,0.59743,0.0386,0.01162,2.27049,3.93747,2.61592,0.0902865,0.000286548,0.000286548
2,101.134,1.49477,2.39629,1.57448,0.00731,0.67693,0.13081,0.05989,1.98501,3.19303,2.11606,0.0795897,0.000589716,0.000589716
3,142.385,1.50247,2.26336,1.5751,0.16219,0.20829,0.11715,0.04236,2.19274,3.18099,2.89156,0.0688803,0.000880276,0.000880276
4,182.174,1.52553,2.17096,1.56141,0.1836,0.15824,0.09996,0.03863,2.51853,3.08303,3.49217,0.0581582,0.00115823,0.00115823
5,220.082,1.46519,2.01356,1.5417,0.04893,0.08603,0.02492,0.00776,2.88287,3.70719,3.35475,0.0474236,0.00142357,0.00142357
6,259.94,1.42341,1.91336,1.49089,0.20698,0.22776,0.16381,0.06824,2.14263,2.7764,2.39891,0.0366763,0.00167631,0.00167631
7,300.343,1.38722,1.81243,1.49157,0.18403,0.36859,0.15033,0.05522,2.39825,2.70342,2.89193,0.0259164,0.00191644,0.00191644
8,341.977,1.44637,1.85236,1.50865,0.17153,0.0739,0.06323,0.02069,2.92199,4.46908,3.22995,0.015144,0.00214396,0.00214396
9,380.396,1.47854,1.8996,1.52607,0.25969,0.25422,0.17328,0.06187,2.58187,3.68011,3.34955,0.00435887,0.00235887,0.00235887
10,418.638,1.33469,1.72655,1.44417,0.7825,0.14222,0.14587,0.05797,2.08771,4.79756,2.58478,0.0023497,0.0023497,0.0023497
11,457.763,1.40109,1.74526,1.48696,0.18183,0.09037,0.0634,0.02946,2.67281,4.38028,3.44254,0.00229239,0.00229239,0.00229239
12,496.832,1.3361,1.64577,1.42287,0.18153,0.25888,0.1251,0.0481,2.22321,3.0856,2.16149,0.00223508,0.00223508,0.00223508
13,531.188,1.31409,1.63919,1.42156,0.46428,0.44709,0.40335,0.22282,1.95458,2.6166,2.2964,0.00217777,0.00217777,0.00217777
14,568.237,1.24264,1.59752,1.38167,0.4368,0.30942,0.2935,0.16197,1.9022,2.70928,2.02478,0.00212046,0.00212046,0.00212046
15,606.532,1.21075,1.52127,1.36703,0.44368,0.4115,0.37869,0.19125,1.91084,2.51509,2.00943,0.00206316,0.00206316,0.00206316
16,647.425,1.20819,1.49405,1.35341,0.353,0.34254,0.36739,0.20321,1.77707,2.67021,1.94761,0.00200585,0.00200585,0.00200585
17,685.201,1.09442,1.3364,1.27719,0.54473,0.4151,0.44688,0.25,1.69511,2.63758,1.77396,0.00194854,0.00194854,0.00194854
18,721.261,1.15387,1.35206,1.31818,0.50917,0.40754,0.43581,0.2497,1.56921,2.22626,1.6359,0.00189123,0.00189123,0.00189123
19,760.187,1.15114,1.35582,1.32453,0.65963,0.53759,0.60722,0.4042,1.20628,1.68308,1.32859,0.00183392,0.00183392,0.00183392
20,800.397,1.03307,1.24956,1.24972,0.75586,0.52053,0.64971,0.41613,1.30188,1.63702,1.54216,0.00177661,0.00177661,0.00177661
21,836.861,1.06886,1.24948,1.26891,0.62072,0.36289,0.41735,0.19916,1.86742,2.2989,2.10916,0.0017193,0.0017193,0.0017193
22,875.988,1.04489,1.26012,1.25346,0.54953,0.44575,0.4603,0.2973,1.49644,2.42431,1.55658,0.00166199,0.00166199,0.00166199
23,913.623,1.02279,1.23291,1.24369,0.75397,0.63595,0.72985,0.52036,1.06833,1.56351,1.26869,0.00160468,0.00160468,0.00160468
24,953.34,1.02763,1.13424,1.23317,0.65015,0.67003,0.68095,0.4754,1.07808,1.4262,1.22452,0.00154737,0.00154737,0.00154737
25,991.557,0.95829,1.11954,1.21061,0.85734,0.7297,0.85001,0.6628,0.87611,1.02519,1.12106,0.00149007,0.00149007,0.00149007
26,1029.79,0.95307,1.10541,1.20109,0.77053,0.80279,0.84337,0.62786,0.99908,1.10257,1.2042,0.00143276,0.00143276,0.00143276
27,1065.57,0.97935,1.09105,1.19708,0.89567,0.78187,0.89856,0.70506,0.86117,0.85549,1.0906,0.00137545,0.00137545,0.00137545
28,1102.99,0.97435,1.09146,1.21238,0.68316,0.42833,0.48554,0.31263,1.41313,3.06035,1.51619,0.00131814,0.00131814,0.00131814
29,1141.09,0.95848,1.09215,1.21071,0.73119,0.80758,0.84364,0.63367,0.86662,1.08967,1.15232,0.00126083,0.00126083,0.00126083
30,1178.07,0.94826,1.08353,1.19535,0.87567,0.77167,0.86761,0.6745,0.81527,0.97428,1.08732,0.00120352,0.00120352,0.00120352
31,1215.85,0.87207,0.97606,1.15068,0.86107,0.77425,0.86054,0.68424,0.80947,1.01949,1.07499,0.00114621,0.00114621,0.00114621
32,1256.47,0.84992,0.94562,1.14014,0.88506,0.84714,0.92871,0.76998,0.68879,0.77262,1.01624,0.0010889,0.0010889,0.0010889
33,1295.05,0.84151,0.92091,1.12624,0.7295,0.8449,0.87525,0.6858,0.76622,0.95368,1.03968,0.00103159,0.00103159,0.00103159
34,1336.31,0.85073,0.91637,1.146,0.89624,0.89822,0.95304,0.8077,0.63682,0.64176,0.99375,0.000974284,0.000974284,0.000974284
35,1373.82,0.89768,0.97151,1.16519,0.9481,0.87354,0.95118,0.80535,0.64882,0.65535,0.98597,0.000916975,0.000916975,0.000916975
36,1412.45,0.83658,0.92808,1.14289,0.89187,0.90171,0.94974,0.81335,0.62847,0.62836,0.9893,0.000859666,0.000859666,0.000859666
37,1448.17,0.80579,0.89423,1.11569,0.8615,0.81701,0.9025,0.76854,0.68701,0.7201,0.99392,0.000802357,0.000802357,0.000802357
38,1484.83,0.80497,0.8834,1.11294,0.91081,0.83459,0.93142,0.79143,0.59991,0.6541,0.95278,0.000745048,0.000745048,0.000745048
39,1522.2,0.76374,0.83949,1.10144,0.92663,0.88843,0.95063,0.83282,0.59042,0.59646,0.94132,0.000687739,0.000687739,0.000687739
