epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.42092,1.91549,2.71844,2.03227,0.15335,0.2793,0.17029,0.05954,2.34164,6.03022,2.79686,0.0685486,0.00150317,0.00150317
2,14.1083,1.97261,2.58336,2.09948,0.05769,0.25321,0.03284,0.00924,2.61249,26.8365,3.27696,0.0367156,0.00300347,0.00300347
3,19.5477,1.92128,2.42473,2.03634,0.27018,0.32438,0.22324,0.06702,2.57856,2.62938,2.57237,0.00486228,0.00448349,0.00448349
4,24.9814,1.89891,2.34904,2.00143,0.25998,0.28089,0.17924,0.05096,2.46813,2.83225,2.51428,0.00447013,0.00447013,0.00447013
5,30.4294,1.79868,2.20995,1.90867,0.36383,0.39286,0.34177,0.12287,2.16147,2.42265,2.03636,0.00443972,0.00443972,0.00443972
6,35.879,1.7507,2.12578,1.86144,0.42917,0.31717,0.31675,0.10372,2.26,2.41822,2.16807,0.00440932,0.00440932,0.00440932
7,41.2713,1.73823,2.08024,1.86499,0.37879,0.37766,0.3257,0.10138,2.54119,2.07745,2.49035,0.00437891,0.00437891,0.00437891
8,46.6758,1.67925,1.98839,1.82306,0.44349,0.3926,0.38563,0.13458,2.34757,2.16207,2.23609,0.0043485,0.0043485,0.0043485
9,52.07,1.67174,1.95127,1.79682,0.20001,0.25227,0.13345,0.04097,2.77377,3.31806,2.99547,0.0043181,0.0043181,0.0043181
10,57.4752,1.62518,1.88272,1.77408,0.5219,0.51505,0.51234,0.24518,1.77229,1.74194,1.69739,0.00428769,0.00428769,0.00428769
11,62.8758,1.60968,1.84878,1.76644,0.57183,0.45502,0.50241,0.22864,1.94075,1.77232,1.82091,0.00425728,0.00425728,0.00425728
12,68.2712,1.55863,1.77887,1.7028,0.79911,0.50961,0.61806,0.2699,2.00841,1.55733,1.86641,0.00422688,0.00422688,0.00422688
13,73.6873,1.53946,1.74462,1.68619,0.58472,0.52297,0.56868,0.26255,1.87426,1.6406,1.79423,0.00419647,0.00419647,0.00419647
14,79.1091,1.53187,1.69481,1.68682,0.60034,0.51684,0.54002,0.23979,1.95205,1.56474,1.85317,0.00416606,0.00416606,0.00416606
15,84.5416,1.53768,1.74197,1.68409,0.39976,0.309,0.27589,0.10302,2.23564,2.33757,2.16099,0.00413566,0.00413566,0.00413566
16,90.1463,1.5136,1.70299,1.66996,0.66631,0.59621,0.63179,0.33144,1.72206,1.55781,1.58426,0.00410525,0.00410525,0.00410525
17,95.5212,1.46147,1.61828,1.62551,0.68424,0.65839,0.7019,0.38577,1.60421,1.21987,1.5142,0.00407484,0.00407484,0.00407484
18,100.902,1.45611,1.59198,1.61201,0.68214,0.61796,0.66095,0.37109,1.61359,1.32635,1.57173,0.00404444,0.00404444,0.00404444
19,106.268,1.43482,1.54448,1.59844,0.64372,0.62842,0.62954,0.32373,1.73054,1.47406,1.61188,0.00401403,0.00401403,0.00401403
20,111.623,1.38936,1.48233,1.57625,0.78266,0.58658,0.71542,0.39659,1.53519,1.19736,1.48188,0.00398362,0.00398362,0.00398362
21,116.972,1.41093,1.48833,1.57995,0.73855,0.75048,0.79829,0.47793,1.37975,1.06485,1.39898,0.00395322,0.00395322,0.00395322
22,122.364,1.37397,1.44642,1.55375,0.76527,0.65013,0.74328,0.38572,1.66597,1.20851,1.58911,0.00392281,0.00392281,0.00392281
23,127.737,1.36155,1.41968,1.53615,0.83455,0.7274,0.80502,0.46287,1.4933,1.05972,1.45283,0.0038924,0.0038924,0.0038924
24,133.11,1.32662,1.39398,1.53503,0.86955,0.77323,0.85074,0.51557,1.3753,0.91391,1.36923,0.003862,0.003862,0.003862
25,138.494,1.35376,1.38074,1.53857,0.86987,0.74311,0.84016,0.46579,1.56554,0.94639,1.51699,0.00383159,0.00383159,0.00383159
26,143.896,1.30268,1.30911,1.50394,0.79244,0.66745,0.75796,0.42627,1.46259,1.13373,1.43828,0.00380118,0.00380118,0.00380118
27,149.339,1.27228,1.26074,1.46094,0.81263,0.79405,0.81979,0.52708,1.25231,1.00583,1.32699,0.00377078,0.00377078,0.00377078
28,154.766,1.25405,1.22014,1.43608,0.82896,0.75062,0.83446,0.55331,1.19953,0.94891,1.26802,0.00374037,0.00374037,0.00374037
29,160.232,1.29426,1.28756,1.49158,0.77415,0.79114,0.8034,0.51333,1.27856,1.03605,1.35137,0.00370996,0.00370996,0.00370996
30,165.636,1.28439,1.2904,1.488,0.83915,0.70295,0.81837,0.51664,1.2837,0.95714,1.31866,0.00367956,0.00367956,0.00367956
31,171.045,1.25076,1.23079,1.44395,0.90156,0.79065,0.88333,0.51598,1.44659,0.8625,1.43114,0.00364915,0.00364915,0.00364915
32,176.438,1.22477,1.22632,1.4412,0.88045,0.79726,0.87616,0.49528,1.56471,0.8764,1.46007,0.00361874,0.00361874,0.00361874
33,181.847,1.24625,1.20655,1.45164,0.84988,0.81186,0.87007,0.53746,1.38133,0.87596,1.39911,0.00358834,0.00358834,0.00358834
34,187.292,1.22979,1.20034,1.44012,0.78723,0.77028,0.79207,0.52991,1.16436,0.97037,1.2429,0.00355793,0.00355793,0.00355793
35,192.708,1.22528,1.16874,1.42162,0.89228,0.8309,0.89474,0.54388,1.36767,0.7974,1.33284,0.00352752,0.00352752,0.00352752
36,198.157,1.18008,1.14822,1.41353,0.61788,0.63392,0.63438,0.3748,1.38356,1.42905,1.43998,0.00349712,0.00349712,0.00349712
37,203.595,1.16993,1.12638,1.39368,0.89577,0.8579,0.90806,0.59685,1.17352,0.78257,1.2143,0.00346671,0.00346671,0.00346671
38,209.016,1.1841,1.12988,1.40817,0.87476,0.88616,0.91436,0.58655,1.27684,0.71663,1.30017,0.0034363,0.0034363,0.0034363
39,214.408,1.16897,1.12324,1.40391,0.85147,0.84754,0.88239,0.5608,1.28781,0.7884,1.29175,0.0034059,0.0034059,0.0034059
40,219.801,1.15578,1.06828,1.36599,0.90108,0.86699,0.91745,0.63055,1.10355,0.68486,1.17358,0.00337549,0.00337549,0.00337549
41,225.189,1.13102,1.06111,1.3669,0.81574,0.82879,0.8857,0.56748,1.28228,0.78748,1.30725,0.00334508,0.00334508,0.00334508
42,230.598,1.12721,1.04397,1.3471,0.90084,0.89357,0.91652,0.67106,0.94384,0.6953,1.0985,0.00331468,0.00331468,0.00331468
43,235.991,1.10694,1.02383,1.3317,0.89138,0.8655,0.91011,0.62526,1.10968,0.74295,1.17218,0.00328427,0.00328427,0.00328427
44,241.53,1.09387,1.04702,1.34226,0.77049,0.67562,0.7422,0.32834,2.07127,1.17275,1.97114,0.00325387,0.00325387,0.00325387
45,246.908,1.12414,1.03777,1.38197,0.89589,0.88883,0.92922,0.66494,1.02349,0.66373,1.13341,0.00322346,0.00322346,0.00322346
46,252.284,1.09207,1.0026,1.33432,0.84669,0.85342,0.90914,0.66266,0.94798,0.73122,1.11377,0.00319305,0.00319305,0.00319305
47,257.685,1.08679,0.99432,1.32907,0.92255,0.84745,0.91038,0.58044,1.27041,0.74717,1.27387,0.00316265,0.00316265,0.00316265
