epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,317.298,1.3671,1.56005,1.53118,0.81248,0.63469,0.75673,0.46611,1.52248,1.22001,1.47134,0.00158938,0.00158938,0.00158938
39,326.046,1.34168,1.48368,1.49172,0.77328,0.73387,0.79582,0.50193,1.37884,1.14452,1.3545,0.00146747,0.00146747,0.00146747
40,334.654,1.39687,1.5665,1.53756,0.82314,0.62316,0.74879,0.4347,1.4122,1.30131,1.40902,0.00134556,0.00134556,0.00134556
41,344.259,1.13486,1.44754,1.38941,0.80991,0.69362,0.76816,0.39756,1.71037,1.27674,1.57193,0.00122365,0.00122365,0.00122365
42,352.447,1.09097,1.24318,1.33465,0.67326,0.57257,0.62521,0.34737,1.61557,1.65227,1.61496,0.00110174,0.00110174,0.00110174
43,360.494,1.03718,1.11244,1.32196,0.85996,0.69442,0.78282,0.44287,1.5713,1.2964,1.50893,0.000979832,0.000979832,0.000979832
44,368.814,1.01858,1.03382,1.29614,0.83071,0.66396,0.78938,0.48941,1.31619,1.25282,1.36247,0.000857921,0.000857921,0.000857921
45,377.214,1.02475,1.00708,1.30954,0.73956,0.65104,0.7248,0.4374,1.44333,1.30993,1.4111,0.000736011,0.000736011,0.000736011
46,385.317,0.9877,0.9587,1.26978,0.7164,0.7484,0.78709,0.49714,1.36142,1.12789,1.36947,0.0006141,0.0006141,0.0006141
47,393.482,0.95756,0.91365,1.23354,0.81735,0.73886,0.82724,0.54701,1.27937,1.01425,1.31215,0.00049219,0.00049219,0.00049219
48,401.731,0.97148,0.93381,1.24925,0.90689,0.73504,0.86153,0.57201,1.23751,0.96527,1.27867,0.00037028,0.00037028,0.00037028
49,409.934,0.93373,0.85256,1.22647,0.84353,0.794,0.8582,0.54345,1.35713,0.96041,1.31145,0.000248369,0.000248369,0.000248369
50,417.969,0.91952,0.85304,1.22099,0.89586,0.75867,0.86064,0.56889,1.27845,0.96192,1.26535,0.000126459,0.000126459,0.000126459
