epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,10.7409,1.6698,2.64484,1.77247,0.71988,0.05693,0.10532,0.03418,2.23146,3.3531,2.54015,0.0671288,7.00097e-05,7.00097e-05
2,18.108,1.47644,2.16076,1.62052,0.36319,0.44325,0.41719,0.1978,1.65238,2.16477,1.61473,0.0338654,0.000139916,0.000139916
3,25.3591,1.39512,1.9122,1.5402,0.52752,0.58737,0.57562,0.32433,1.39237,1.6141,1.3912,0.000601037,0.00020888,0.00020888
4,32.4788,1.36441,1.80356,1.51242,0.62048,0.60142,0.6217,0.34656,1.46511,1.42849,1.42681,0.000208288,0.000208288,0.000208288
5,39.6317,1.28775,1.666,1.46266,0.6849,0.70183,0.74581,0.44824,1.36705,1.27397,1.33326,0.000206875,0.000206875,0.000206875
6,46.7648,1.26336,1.56346,1.44458,0.78375,0.71645,0.80401,0.48267,1.33842,1.12987,1.31772,0.000205461,0.000205461,0.000205461
7,53.8969,1.19985,1.46655,1.40518,0.79229,0.76705,0.83204,0.52948,1.24864,0.99844,1.25831,0.000204047,0.000204047,0.000204047
8,61.0198,1.18455,1.41282,1.38441,0.85312,0.76349,0.85776,0.5354,1.30209,0.9561,1.2751,0.000202633,0.000202633,0.000202633
9,68.3803,1.13304,1.29797,1.34308,0.82538,0.81258,0.88193,0.60811,1.02474,0.88903,1.15672,0.00020122,0.00020122,0.00020122
10,75.5583,1.104,1.24967,1.32806,0.87927,0.83861,0.91177,0.65697,0.98263,0.7569,1.10936,0.000199806,0.000199806,0.000199806
11,82.7862,1.08546,1.21172,1.31803,0.94808,0.87899,0.94081,0.60412,1.2307,0.72956,1.24881,0.000198392,0.000198392,0.000198392
12,89.9055,1.04429,1.13532,1.28987,0.90649,0.8908,0.9393,0.66257,1.04668,0.67457,1.13404,0.000196979,0.000196979,0.000196979
13,97.0413,1.03255,1.09542,1.27395,0.91113,0.86177,0.92849,0.69405,0.88716,0.66333,1.06883,0.000195565,0.000195565,0.000195565
14,104.216,1.01021,1.06401,1.25898,0.90453,0.84979,0.92366,0.64182,1.04616,0.67696,1.11708,0.000194151,0.000194151,0.000194151
15,111.396,1.00752,1.03768,1.25632,0.93062,0.87408,0.94188,0.66848,0.96254,0.68724,1.07472,0.000192737,0.000192737,0.000192737
16,118.512,0.97485,0.9982,1.23723,0.89397,0.91135,0.94604,0.73382,0.77632,0.63151,1.00793,0.000191324,0.000191324,0.000191324
17,125.667,0.95428,0.96833,1.21829,0.95957,0.89239,0.9603,0.67272,1.02156,0.60314,1.0875,0.00018991,0.00018991,0.00018991
18,132.826,0.93632,0.94948,1.21261,0.94314,0.90479,0.95518,0.70832,0.89931,0.59804,1.04445,0.000188496,0.000188496,0.000188496
19,139.973,0.93722,0.92339,1.20701,0.95127,0.94282,0.96549,0.73516,0.79726,0.53719,0.99988,0.000187083,0.000187083,0.000187083
20,147.098,0.93076,0.9211,1.2051,0.94781,0.91809,0.96804,0.74456,0.80369,0.51954,0.99544,0.000185669,0.000185669,0.000185669
21,154.207,0.92041,0.88275,1.19221,0.93067,0.93161,0.96895,0.76906,0.70274,0.50693,0.96485,0.000184255,0.000184255,0.000184255
22,161.314,0.90489,0.86639,1.19075,0.95542,0.92132,0.97157,0.75788,0.75558,0.50529,0.98638,0.000182841,0.000182841,0.000182841
23,168.471,0.89581,0.84517,1.17417,0.96494,0.93946,0.97495,0.78636,0.67752,0.46642,0.95,0.000181428,0.000181428,0.000181428
24,175.607,0.90261,0.85567,1.19203,0.97961,0.91462,0.9729,0.78442,0.67085,0.50873,0.96261,0.000180014,0.000180014,0.000180014
