epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,60.2196,1.68308,2.92641,1.69033,0.00631,0.71961,0.05419,0.02232,2.30311,3.63096,2.56266,0.0901407,0.000140693,0.000140693
2,106.391,1.39197,2.44338,1.49021,0.00699,0.77302,0.14984,0.0674,1.78776,3.10125,1.96112,0.0792895,0.000289546,0.000289546
3,149.426,1.36582,2.1554,1.47226,0.38014,0.23395,0.24532,0.1359,1.69535,3.03558,1.72269,0.0684322,0.000432209,0.000432209
4,189.805,1.32032,1.95321,1.40869,0.70392,0.21705,0.27793,0.1321,1.76092,3.0645,1.76172,0.0575687,0.000568681,0.000568681
5,232.271,1.29726,1.87506,1.40156,0.484,0.28854,0.3516,0.1726,1.72755,2.71835,1.82587,0.046699,0.000698963,0.000698963
6,276.825,1.28013,1.77436,1.39875,0.44052,0.40544,0.42667,0.23462,1.41162,2.60244,1.58764,0.0358231,0.000823055,0.000823055
7,317.766,1.26273,1.73367,1.39574,0.30949,0.39383,0.34592,0.20508,1.36422,2.27639,1.53753,0.024941,0.000940957,0.000940957
8,365.123,1.21886,1.67745,1.35038,0.3937,0.4754,0.44517,0.24249,1.33688,2.0841,1.57561,0.0140527,0.00105267,0.00105267
9,409.863,1.17763,1.56987,1.32261,0.33489,0.36087,0.26753,0.11475,2.07799,2.92193,2.27655,0.00315819,0.00115819,0.00115819
10,451.806,1.15532,1.50399,1.31956,0.35848,0.36783,0.29241,0.13272,1.92288,2.93075,2.24328,0.00115369,0.00115369,0.00115369
11,492.398,1.16694,1.47201,1.34394,0.36447,0.47672,0.41324,0.21833,1.78328,2.57396,1.86199,0.00112555,0.00112555,0.00112555
12,529.509,1.12807,1.44147,1.29204,0.30668,0.28501,0.21882,0.1001,1.81216,3.12665,2.15312,0.00109741,0.00109741,0.00109741
13,607.777,1.11353,1.38027,1.28602,0.7396,0.34613,0.46777,0.26511,1.54612,2.26268,1.59829,0.00106927,0.00106927,0.00106927
14,652.947,1.09106,1.34504,1.28418,0.50864,0.50723,0.52563,0.28844,1.58128,1.87756,1.6966,0.00104114,0.00104114,0.00104114
15,694.113,1.06658,1.28223,1.26473,0.48677,0.64539,0.59473,0.41942,1.10239,1.62799,1.32746,0.001013,0.001013,0.001013
16,739.625,1.03432,1.21948,1.23168,0.68007,0.55345,0.599,0.3947,1.19444,1.96085,1.44464,0.000984859,0.000984859,0.000984859
17,781.035,1.05444,1.26954,1.2487,0.77006,0.53069,0.65862,0.44926,1.08866,1.38526,1.3221,0.000956721,0.000956721,0.000956721
18,821.311,0.97172,1.19502,1.20423,0.74109,0.72889,0.79226,0.56642,1.10784,1.12865,1.29245,0.000928583,0.000928583,0.000928583
19,858.384,0.95193,1.15211,1.18719,0.70089,0.57354,0.69469,0.46719,1.03348,1.47154,1.26331,0.000900445,0.000900445,0.000900445
20,932.032,0.97688,1.1098,1.19668,0.74308,0.76035,0.78165,0.60988,0.88132,1.0937,1.1228,0.000872307,0.000872307,0.000872307
21,969.109,0.93345,1.05122,1.18021,0.78354,0.79623,0.83722,0.66326,0.76771,0.94137,1.07355,0.000844169,0.000844169,0.000844169
22,1008.4,0.91422,1.03157,1.16895,0.89684,0.77153,0.88508,0.69922,0.8091,0.94227,1.0855,0.000816031,0.000816031,0.000816031
23,1046.25,0.92915,1.07057,1.17661,0.79178,0.79228,0.83083,0.64761,0.84569,1.05965,1.1304,0.000787893,0.000787893,0.000787893
24,1088.57,0.86329,0.9801,1.14524,0.82833,0.67927,0.82542,0.67225,0.75929,1.10846,1.05045,0.000759756,0.000759756,0.000759756
25,1126.17,0.85503,0.95838,1.12567,0.88893,0.75937,0.84622,0.69485,0.74565,0.97036,1.05866,0.000731618,0.000731618,0.000731618
