epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.3032,1.79588,2.69812,1.93109,0.17962,0.27549,0.17992,0.06273,2.10252,2.66179,1.99125,0.0672174,0.000171909,0.000171909
2,13.7319,1.65406,2.34186,1.8064,0.28867,0.39821,0.2998,0.14219,1.6378,2.17643,1.62401,0.0340556,0.000343491,0.000343491
3,19.034,1.57869,2.18416,1.75174,0.40321,0.44259,0.42267,0.17857,1.93437,2.00906,1.77376,0.000891545,0.000512757,0.000512757
4,24.3161,1.53355,2.0988,1.70971,0.45553,0.52905,0.51525,0.27058,1.66591,1.81701,1.6066,0.000511233,0.000511233,0.000511233
5,29.6292,1.54437,2.05086,1.72111,0.60889,0.47189,0.55851,0.29472,1.54485,1.74741,1.5109,0.000507758,0.000507758,0.000507758
6,34.8893,1.49358,1.93169,1.65882,0.53294,0.62673,0.61434,0.32442,1.60021,1.58238,1.5208,0.000504284,0.000504284,0.000504284
7,40.1778,1.45828,1.88867,1.63639,0.62453,0.5786,0.62974,0.36027,1.43739,1.56024,1.44968,0.00050081,0.00050081,0.00050081
8,45.4194,1.42274,1.76934,1.58464,0.79282,0.59318,0.70665,0.41547,1.3512,1.27326,1.34251,0.000497335,0.000497335,0.000497335
9,50.6895,1.38207,1.7152,1.58897,0.79906,0.56143,0.6963,0.40051,1.41597,1.35664,1.38105,0.000493861,0.000493861,0.000493861
10,55.9453,1.38713,1.68452,1.5884,0.7572,0.71829,0.75723,0.41934,1.52949,1.21075,1.49252,0.000490387,0.000490387,0.000490387
11,61.1761,1.33333,1.61114,1.55641,0.75536,0.77854,0.81456,0.48872,1.34022,1.12056,1.36756,0.000486913,0.000486913,0.000486913
12,66.5355,1.29515,1.53121,1.5044,0.7337,0.64002,0.70965,0.38969,1.53633,1.32015,1.49818,0.000483438,0.000483438,0.000483438
13,71.9394,1.31664,1.54482,1.52625,0.77458,0.77711,0.81163,0.49495,1.36477,1.06107,1.34749,0.000479964,0.000479964,0.000479964
14,77.4437,1.27667,1.49509,1.5123,0.78257,0.76529,0.84582,0.52353,1.27847,1.05322,1.29457,0.00047649,0.00047649,0.00047649
15,82.718,1.24679,1.39671,1.47417,0.83965,0.72333,0.83349,0.54725,1.16726,0.93235,1.22965,0.000473015,0.000473015,0.000473015
16,87.9701,1.2457,1.39096,1.46933,0.85155,0.8435,0.88696,0.6065,1.02909,0.90846,1.17138,0.000469541,0.000469541,0.000469541
17,93.2069,1.25388,1.42438,1.4847,0.92089,0.80069,0.88308,0.59013,1.17329,0.82883,1.22449,0.000466067,0.000466067,0.000466067
18,98.4507,1.24309,1.38555,1.45429,0.89252,0.79873,0.88557,0.59321,1.16418,0.8054,1.25564,0.000462593,0.000462593,0.000462593
19,103.727,1.21674,1.3448,1.45758,0.82902,0.7367,0.82899,0.52103,1.24214,0.98765,1.28665,0.000459118,0.000459118,0.000459118
20,108.946,1.15812,1.26959,1.39104,0.89619,0.81302,0.88515,0.59856,1.18158,0.77781,1.21687,0.000455644,0.000455644,0.000455644
21,114.206,1.16728,1.24778,1.40678,0.86315,0.8221,0.891,0.61155,1.09679,0.82207,1.16754,0.00045217,0.00045217,0.00045217
22,119.466,1.18832,1.26434,1.40854,0.9284,0.86901,0.93592,0.67855,0.99031,0.68872,1.11682,0.000448695,0.000448695,0.000448695
23,124.706,1.14575,1.22169,1.38586,0.85321,0.88315,0.92998,0.62934,1.09614,0.77684,1.17845,0.000445221,0.000445221,0.000445221
24,129.968,1.14503,1.22104,1.3957,0.91709,0.89061,0.93647,0.70207,0.87243,0.67402,1.08169,0.000441747,0.000441747,0.000441747
25,135.211,1.13958,1.20043,1.39083,0.90376,0.86307,0.91662,0.65275,1.0113,0.71109,1.14656,0.000438273,0.000438273,0.000438273
