epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,64.193,1.70661,2.93595,1.75017,0.0073,0.63362,0.09268,0.03058,2.2462,3.54465,2.5001,0.0901589,0.000158885,0.000158885
2,116.284,1.48673,2.43462,1.58215,0.00734,0.74289,0.07153,0.03206,1.73713,3.15547,2.01951,0.079327,0.000326986,0.000326986
3,166.69,1.44167,2.1626,1.5211,0.46522,0.12536,0.26509,0.11966,1.75303,2.91492,1.82384,0.0684881,0.000488096,0.000488096
4,207.374,1.45657,2.05068,1.54357,0.29392,0.18822,0.21343,0.08209,1.98474,2.8604,2.15229,0.0576422,0.000642215,0.000642215
5,249.607,1.44814,2.00019,1.52757,0.41549,0.38856,0.35373,0.16743,1.91399,2.48538,2.19052,0.0467893,0.000789344,0.000789344
6,296.367,1.37951,1.83917,1.48856,0.44715,0.39735,0.33918,0.15899,1.8831,2.69571,2.13612,0.0359295,0.000929482,0.000929482
7,337.276,1.36059,1.79044,1.45294,0.48038,0.38575,0.40498,0.20242,1.77637,2.26013,1.92992,0.0250626,0.00106263,0.00106263
8,389.06,1.26919,1.66269,1.38793,0.3548,0.39955,0.34544,0.16228,1.75023,2.23694,1.83829,0.0141888,0.00118879,0.00118879
9,438.154,1.3129,1.66755,1.41863,0.34486,0.23316,0.24511,0.11557,1.93483,2.59175,2.05894,0.00330795,0.00130795,0.00130795
10,482.088,1.32659,1.63885,1.45044,0.40702,0.50473,0.43454,0.22569,1.72879,2.391,1.86934,0.00130287,0.00130287,0.00130287
11,528.716,1.27981,1.59769,1.40641,0.44894,0.40899,0.37065,0.18677,2.02174,2.38869,2.15629,0.0012711,0.0012711,0.0012711
12,576.858,1.28387,1.57422,1.42767,0.35015,0.33146,0.27279,0.13844,1.8925,2.75503,2.00461,0.00123932,0.00123932,0.00123932
13,636.389,1.29518,1.5684,1.42192,0.58661,0.4479,0.49634,0.28115,1.67929,1.96517,1.69808,0.00120754,0.00120754,0.00120754
14,694.307,1.23319,1.46248,1.39211,0.51755,0.56093,0.54457,0.29268,1.73014,2.07296,1.79675,0.00117577,0.00117577,0.00117577
15,805.635,1.2103,1.38506,1.32948,0.482,0.5212,0.46938,0.27941,1.56261,2.16386,1.63478,0.00114399,0.00114399,0.00114399
16,861.712,1.18768,1.34616,1.33793,0.52905,0.359,0.39771,0.21131,1.70875,2.38354,1.87223,0.00111222,0.00111222,0.00111222
17,913.204,1.17269,1.30558,1.31473,0.61512,0.59218,0.63906,0.41993,1.34326,1.61056,1.38648,0.00108044,0.00108044,0.00108044
