epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,36.2775,1.14529,1.68389,1.31224,0.42705,0.49103,0.36245,0.20104,1.48277,2.21049,1.51965,0.00128731,0.00128731,0.00128731
43,37.0295,1.15286,1.63472,1.29961,0.42159,0.51137,0.40851,0.24707,1.47046,1.92438,1.51358,0.00128057,0.00128057,0.00128057
44,37.79,1.19439,1.67038,1.31806,0.57157,0.5301,0.46116,0.2641,1.54792,1.96591,1.5802,0.00127369,0.00127369,0.00127369
45,38.5565,1.13576,1.53278,1.26633,0.51949,0.55471,0.45874,0.25146,1.46196,1.98434,1.54455,0.00126667,0.00126667,0.00126667
46,39.3196,1.11408,1.52834,1.24005,0.55212,0.52519,0.44844,0.25738,1.41641,2.10958,1.52663,0.00125952,0.00125952,0.00125952
47,40.0717,1.09663,1.54146,1.20636,0.52696,0.45063,0.44548,0.26918,1.37009,2.06272,1.49017,0.00125224,0.00125224,0.00125224
48,40.9083,1.08898,1.53129,1.2445,0.37179,0.55958,0.39888,0.22671,1.35449,2.22479,1.43104,0.00124483,0.00124483,0.00124483
49,41.6544,1.11728,1.57518,1.26277,0.39983,0.49499,0.38978,0.20949,1.25631,2.29601,1.41048,0.00123728,0.00123728,0.00123728
50,42.4108,1.16064,1.55107,1.24794,0.4752,0.42022,0.41255,0.21946,1.32171,2.07366,1.45961,0.00122962,0.00122962,0.00122962
51,43.1703,1.04321,1.38925,1.16507,0.49442,0.45823,0.43835,0.22548,1.48055,2.05692,1.56383,0.00122182,0.00122182,0.00122182
52,43.927,1.07698,1.4022,1.17802,0.55537,0.4056,0.40227,0.23561,1.47868,2.10055,1.538,0.0012139,0.0012139,0.0012139
53,44.6863,1.17654,1.53599,1.2922,0.45447,0.45489,0.4104,0.23499,1.5131,2.03368,1.61864,0.00120586,0.00120586,0.00120586
54,45.4506,1.09421,1.4665,1.21247,0.49999,0.42314,0.41788,0.23118,1.55545,1.9143,1.71425,0.0011977,0.0011977,0.0011977
55,46.2246,1.10123,1.50017,1.23377,0.57545,0.46191,0.42026,0.22828,1.50697,1.83629,1.69736,0.00118943,0.00118943,0.00118943
56,46.9766,1.06215,1.35841,1.16867,0.41924,0.51546,0.42139,0.2402,1.4586,1.80538,1.56545,0.00118104,0.00118104,0.00118104
57,47.7576,1.05585,1.41026,1.2044,0.51153,0.41353,0.42153,0.25907,1.31512,1.81021,1.46513,0.00117253,0.00117253,0.00117253
58,48.5161,1.10185,1.45854,1.25192,0.4109,0.48997,0.44277,0.26216,1.33246,1.86237,1.43024,0.00116391,0.00116391,0.00116391
59,49.2781,1.04747,1.33281,1.20328,0.42703,0.50251,0.4035,0.23854,1.41101,1.97241,1.46223,0.00115519,0.00115519,0.00115519
60,50.0496,1.14805,1.42921,1.26529,0.56663,0.49624,0.39541,0.24009,1.37298,1.97841,1.42884,0.00114636,0.00114636,0.00114636
