epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,60.7496,1.71301,2.88752,1.74916,0.00662,0.73467,0.12751,0.05423,1.89201,3.37763,2.07834,0.0904535,0.000453485,0.000453485
2,104.07,1.56303,2.43316,1.63989,0.40433,0.14286,0.09722,0.03431,2.29347,3.28652,3.26934,0.0799333,0.000933272,0.000933272
3,148.325,1.5938,2.29899,1.66016,0.21553,0.16188,0.10022,0.03379,2.5129,4.00485,4.04632,0.0693931,0.00139311,0.00139311
4,187.474,1.61435,2.20444,1.66361,0.03793,0.09661,0.01595,0.00438,2.93619,12.6971,7.95664,0.058833,0.00183299,0.00183299
5,225.854,1.61664,2.25263,1.69015,0.00722,0.13206,0.00361,0.00171,3.72506,67.639,7.78457,0.0482529,0.00225292,0.00225292
6,269.425,1.55126,2.08796,1.60748,0.10175,0.17499,0.04576,0.01127,2.59951,4.00482,3.89092,0.0376529,0.00265289,0.00265289
7,315.058,1.58732,2.04151,1.66254,0.06395,0.05852,0.02686,0.0068,3.17592,3.62432,4.01891,0.0270329,0.00303292,0.00303292
8,356.678,1.56741,2.02336,1.63478,0.07326,0.15774,0.03315,0.00969,3.18043,3.93916,4.72891,0.016393,0.00339299,0.00339299
9,400.64,1.54705,2.01208,1.59337,0.08458,0.1765,0.04749,0.01297,2.83077,4.0464,3.88829,0.0057331,0.0037331,0.0037331
10,448.084,1.53621,2.02463,1.62192,0.06032,0.16977,0.03638,0.00752,3.08884,4.8599,5.50178,0.00371859,0.00371859,0.00371859
11,495.724,1.48443,1.92002,1.5787,0.08619,0.19633,0.05746,0.01543,3.33741,4.57961,5.60487,0.0036279,0.0036279,0.0036279
12,544.714,1.4512,1.8544,1.52379,0.13744,0.19132,0.12752,0.04121,2.8588,3.81654,3.96003,0.0035372,0.0035372,0.0035372
13,592.579,1.46665,1.83217,1.56028,0.20482,0.24885,0.13438,0.04654,2.39992,3.03121,2.80045,0.00344651,0.00344651,0.00344651
14,634.033,1.49761,1.86939,1.59147,0.43491,0.30258,0.30082,0.16148,1.96832,2.66131,1.87767,0.00335581,0.00335581,0.00335581
15,675.031,1.37994,1.75848,1.47017,0.28546,0.36476,0.24138,0.12132,2.1138,3.14836,2.05156,0.00326512,0.00326512,0.00326512
16,719.053,1.32916,1.66726,1.44572,0.38812,0.40122,0.3312,0.16899,1.55003,2.4068,1.63095,0.00317442,0.00317442,0.00317442
17,767.296,1.32125,1.64157,1.44671,0.14537,0.24791,0.10998,0.05086,2.30037,4.06812,2.65101,0.00308373,0.00308373,0.00308373
18,816.149,1.29999,1.55352,1.41565,0.42082,0.46593,0.40065,0.20448,2.01008,2.31799,2.179,0.00299303,0.00299303,0.00299303
19,863.216,1.30576,1.61377,1.43569,0.39179,0.28243,0.2831,0.13395,1.87771,2.66821,1.93788,0.00290234,0.00290234,0.00290234
20,911.107,1.26361,1.54128,1.40624,0.56239,0.6097,0.58983,0.35037,1.41166,1.73913,1.52628,0.00281164,0.00281164,0.00281164
21,952.25,1.20328,1.47828,1.3581,0.62118,0.56811,0.59672,0.36231,1.35708,1.71114,1.50518,0.00272095,0.00272095,0.00272095
22,1001.55,1.27238,1.45788,1.39285,0.64636,0.5664,0.58996,0.34149,1.47183,1.82822,1.52239,0.00263026,0.00263026,0.00263026
23,1049.88,1.20091,1.4506,1.36599,0.69913,0.53041,0.66906,0.44204,1.30529,1.59355,1.45808,0.00253956,0.00253956,0.00253956
24,1099.02,1.20036,1.41251,1.3644,0.53203,0.56406,0.55534,0.33813,1.55091,1.96223,1.60478,0.00244887,0.00244887,0.00244887
25,1147.18,1.13663,1.33682,1.32611,0.60372,0.47938,0.51712,0.32126,1.53869,2.13056,1.63067,0.00235817,0.00235817,0.00235817
26,1196.99,1.07224,1.28331,1.2685,0.7236,0.76402,0.79954,0.56351,1.03952,1.23055,1.20869,0.00226748,0.00226748,0.00226748
27,1238.33,1.12004,1.27873,1.29373,0.75282,0.70608,0.77044,0.52822,1.16908,1.20556,1.29474,0.00217678,0.00217678,0.00217678
28,1278.54,1.06619,1.2438,1.28756,0.79304,0.61811,0.72168,0.49099,1.22236,1.41842,1.37731,0.00208609,0.00208609,0.00208609
29,1317.13,1.05497,1.18147,1.26929,0.44435,0.44705,0.4123,0.22941,1.63526,2.49782,1.78977,0.00199539,0.00199539,0.00199539
30,1356.08,1.05483,1.17434,1.27517,0.4963,0.51788,0.50692,0.28827,1.57418,1.86258,1.72094,0.0019047,0.0019047,0.0019047
31,1397.59,1.04854,1.183,1.24613,0.77948,0.74451,0.80743,0.60499,0.9187,1.10542,1.1171,0.001814,0.001814,0.001814
32,1440.14,1.02031,1.15636,1.24665,0.81395,0.75217,0.82909,0.60673,0.97002,0.95918,1.16949,0.00172331,0.00172331,0.00172331
33,1481.1,1.0314,1.15836,1.24793,0.64356,0.53237,0.59063,0.37886,1.38497,1.6961,1.48338,0.00163261,0.00163261,0.00163261
34,1520.2,1.02223,1.12088,1.24177,0.77004,0.60236,0.68001,0.45889,1.17393,1.46837,1.37027,0.00154192,0.00154192,0.00154192
35,1560.35,1.01406,1.1458,1.2536,0.84833,0.56218,0.69436,0.48372,1.11703,1.35522,1.26113,0.00145122,0.00145122,0.00145122
36,1598.26,1.00305,1.10068,1.24252,0.87727,0.75465,0.87357,0.66494,0.87072,0.87282,1.10064,0.00136053,0.00136053,0.00136053
37,1639.49,0.96724,1.0661,1.2155,0.87992,0.85023,0.91726,0.72695,0.80501,0.72819,1.04661,0.00126983,0.00126983,0.00126983
38,1726.89,0.94211,1.02851,1.20702,0.8315,0.71372,0.82672,0.61363,0.87504,0.95896,1.1026,0.00117914,0.00117914,0.00117914
39,1773.18,0.93533,1.02121,1.2108,0.89608,0.73929,0.87033,0.67132,0.82997,0.78928,1.05349,0.00108844,0.00108844,0.00108844
40,1821.34,0.89488,0.99112,1.17216,0.89514,0.81384,0.89333,0.7079,0.80385,0.73691,1.04646,0.000997748,0.000997748,0.000997748
41,1868.3,0.63013,0.68066,0.99913,0.95301,0.79258,0.90986,0.74311,0.75294,0.75462,1.01655,0.000907053,0.000907053,0.000907053
42,1913.4,0.62226,0.60823,0.99299,0.9437,0.83281,0.93628,0.76865,0.72313,0.66807,0.99753,0.000816358,0.000816358,0.000816358
43,1952.42,0.6144,0.57475,0.99091,0.94904,0.84268,0.93158,0.74692,0.75713,0.69134,0.9911,0.000725663,0.000725663,0.000725663
44,1993.07,0.59715,0.54371,0.96934,0.90514,0.88765,0.95287,0.79481,0.64073,0.5869,0.95277,0.000634968,0.000634968,0.000634968
45,2031.76,0.5783,0.51887,0.97406,0.90665,0.90731,0.96161,0.78939,0.7197,0.57593,0.97444,0.000544273,0.000544273,0.000544273
46,2071.14,0.56039,0.50881,0.94683,0.95632,0.88475,0.96617,0.81081,0.65792,0.55482,0.95798,0.000453578,0.000453578,0.000453578
47,2110.07,0.54343,0.477,0.92793,0.97868,0.87549,0.96864,0.81009,0.67603,0.53009,0.953,0.000362884,0.000362884,0.000362884
48,2150.74,0.53234,0.48689,0.93952,0.93044,0.91873,0.96832,0.78845,0.73793,0.52659,0.97529,0.000272189,0.000272189,0.000272189
49,2189.88,0.53877,0.48014,0.95289,0.93565,0.92472,0.96844,0.82054,0.62422,0.49629,0.94244,0.000181494,0.000181494,0.000181494
50,2229.44,0.50699,0.45379,0.93504,0.93894,0.92946,0.97094,0.82313,0.61178,0.48568,0.94083,9.0799e-05,9.0799e-05,9.0799e-05
