epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.09889,2.20988,3.32665,2.2504,0.00673,0.68952,0.05574,0.01874,1.86593,3.01574,1.898,0.0790473,4.73174e-05,4.73174e-05
2,12.5381,2.09791,3.23941,2.14914,0.00843,0.71181,0.04678,0.01562,1.93035,2.98223,1.87914,0.0570962,9.62421e-05,9.62421e-05
3,15.8409,1.99722,3.16116,2.08985,0.00767,0.71481,0.06081,0.02243,1.87469,2.95768,1.82738,0.0351445,0.000144506,0.000144506
4,19.0928,1.90837,3.12098,2.01315,0.00757,0.73211,0.06044,0.02096,1.93737,2.92559,1.87452,0.0131921,0.000192109,0.000192109
5,22.4223,1.82424,3.05776,1.95043,0.00729,0.77364,0.07151,0.02821,1.76404,2.85477,1.80592,0.000219313,0.000219313,0.000219313
6,25.7196,1.78056,3.01928,1.92656,0.00801,0.80108,0.07894,0.02812,1.78324,2.85356,1.78972,0.000217811,0.000217811,0.000217811
7,29.0293,1.73325,2.98569,1.86603,0.0074,0.78665,0.09019,0.03493,1.82786,2.82617,1.8056,0.000216309,0.000216309,0.000216309
8,32.3086,1.69052,2.95571,1.84822,0.0758,0.42231,0.0992,0.03815,1.91282,2.8108,1.86096,0.000214807,0.000214807,0.000214807
9,35.5694,1.67044,2.9414,1.82796,0.15498,0.11601,0.11773,0.04981,1.69589,2.7493,1.72694,0.000213305,0.000213305,0.000213305
10,38.8301,1.62292,2.86438,1.80122,0.2244,0.10741,0.14227,0.06152,1.6927,2.65592,1.72174,0.000211803,0.000211803,0.000211803
11,42.0903,1.60883,2.83796,1.79803,0.18299,0.17763,0.13873,0.06246,1.70692,2.66598,1.73137,0.000210301,0.000210301,0.000210301
12,45.3415,1.60935,2.82368,1.78622,0.16745,0.17201,0.1585,0.07008,1.74046,2.59987,1.78603,0.000208799,0.000208799,0.000208799
13,48.5856,1.59368,2.77928,1.76145,0.18009,0.24751,0.16351,0.07925,1.57313,2.54859,1.63193,0.000207297,0.000207297,0.000207297
14,52.1036,1.55507,2.75084,1.72765,0.19929,0.31293,0.20435,0.10115,1.51473,2.46903,1.59238,0.000205795,0.000205795,0.000205795
15,55.348,1.5509,2.68739,1.73744,0.23986,0.30648,0.20554,0.09569,1.6356,2.51075,1.65131,0.000204293,0.000204293,0.000204293
16,58.6039,1.55796,2.6678,1.73837,0.26303,0.3645,0.22883,0.1042,1.61454,2.45218,1.63088,0.000202791,0.000202791,0.000202791
17,61.8732,1.56001,2.65306,1.728,0.30274,0.32636,0.22987,0.11091,1.52337,2.38779,1.57375,0.000201289,0.000201289,0.000201289
18,65.1364,1.54858,2.63229,1.72015,0.37152,0.34608,0.24032,0.12155,1.54742,2.37931,1.59407,0.000199787,0.000199787,0.000199787
19,68.3906,1.54182,2.5933,1.72045,0.4097,0.3505,0.24719,0.12043,1.52542,2.33925,1.57033,0.000198285,0.000198285,0.000198285
20,71.6546,1.52129,2.56984,1.69451,0.47806,0.33211,0.24841,0.11828,1.54175,2.37256,1.57987,0.000196783,0.000196783,0.000196783
21,74.912,1.52403,2.54944,1.70502,0.51199,0.33932,0.2738,0.13417,1.56213,2.34665,1.56824,0.000195281,0.000195281,0.000195281
