epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,57.9958,1.74945,2.94288,1.78209,0.00589,0.65873,0.0569,0.01722,2.09663,3.58888,2.31128,0.0902276,0.000227557,0.000227557
2,96.6968,1.54996,2.51565,1.66054,0.00687,0.65757,0.09767,0.03678,2.3562,3.51253,2.93922,0.0794683,0.000468314,0.000468314
3,133.727,1.5341,2.29949,1.62291,0.24317,0.23286,0.18541,0.06501,1.95421,3.24755,2.26828,0.0686991,0.000699058,0.000699058
4,172.572,1.64321,2.2586,1.72719,0.09337,0.23587,0.09673,0.03415,2.23426,3.0829,2.53095,0.0579198,0.00091979,0.00091979
5,212.361,1.55654,2.16925,1.6446,0.17258,0.30802,0.10575,0.0441,2.01104,5.16231,2.30543,0.0471305,0.00113051,0.00113051
6,254.764,1.47974,2.03353,1.60619,0.24796,0.3419,0.19562,0.09519,2.05924,3.33251,2.24986,0.0363312,0.00133122,0.00133122
7,295.159,1.48117,2.00171,1.60025,0.3875,0.37436,0.3298,0.14671,1.8372,2.52392,2.03358,0.0255219,0.00152191,0.00152191
8,332.52,1.43571,1.92751,1.55667,0.34952,0.28289,0.24218,0.11464,1.99423,2.72519,2.01378,0.0147026,0.0017026,0.0017026
9,382.504,1.45392,1.89976,1.57672,0.36911,0.31118,0.21842,0.09741,1.79703,3.00314,2.18185,0.00387327,0.00187327,0.00187327
10,418.261,1.40943,1.82953,1.52362,0.39535,0.29425,0.30601,0.15891,1.8831,2.51223,2.00108,0.00186599,0.00186599,0.00186599
11,458.982,1.44782,1.83735,1.56795,0.29416,0.32511,0.25139,0.10548,1.84908,2.90078,1.96205,0.00182048,0.00182048,0.00182048
12,498.74,1.41416,1.77935,1.53173,0.29909,0.35026,0.21672,0.10257,1.87831,2.75319,2.07303,0.00177497,0.00177497,0.00177497
13,536.031,1.35183,1.75366,1.49293,0.56352,0.44147,0.48845,0.29605,1.42801,2.61531,1.60125,0.00172946,0.00172946,0.00172946
