epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,58.321,1.65008,2.88967,1.67743,0.00592,0.66427,0.09041,0.02935,2.31115,3.63241,2.45489,0.0901698,0.000169826,0.000169826
2,101.987,1.42984,2.33975,1.5162,0.00663,0.72265,0.06762,0.02657,1.94121,3.17991,2.08286,0.0793495,0.000349501,0.000349501
3,146.285,1.43173,2.16072,1.50688,0.10839,0.10349,0.0872,0.03076,2.11109,3.26528,2.26569,0.0685217,0.000521705,0.000521705
4,193.427,1.44585,2.05393,1.52793,0.80958,0.11905,0.13594,0.06497,2.03162,3.11474,2.17657,0.0576864,0.000686436,0.000686436
5,234.694,1.40218,1.98945,1.5169,0.22956,0.2977,0.1748,0.07556,2.07183,2.70918,2.26261,0.0468437,0.000843695,0.000843695
6,279.57,1.35075,1.86184,1.462,0.42116,0.35305,0.30487,0.14633,1.70536,2.50204,1.77519,0.0359935,0.000993482,0.000993482
7,321.63,1.38456,1.79638,1.48808,0.45759,0.25792,0.2353,0.10836,2.1087,3.02034,2.39674,0.0251358,0.0011358,0.0011358
8,368.881,1.29677,1.67614,1.4167,0.66032,0.38998,0.40878,0.20714,1.66653,2.5096,1.90473,0.0142706,0.00127064,0.00127064
9,415.71,1.34262,1.68473,1.45492,0.38605,0.42152,0.36139,0.18307,1.79802,2.4935,1.84162,0.00339801,0.00139801,0.00139801
10,459.906,1.32943,1.66807,1.42662,0.21354,0.32685,0.19351,0.09688,1.89215,2.6523,1.99677,0.00139258,0.00139258,0.00139258
11,504.279,1.3183,1.60901,1.4246,0.26459,0.39617,0.26909,0.11341,2.03397,2.64563,2.1036,0.00135861,0.00135861,0.00135861
12,547.884,1.2189,1.52283,1.35191,0.27608,0.26028,0.19776,0.08582,1.94572,2.98442,2.00174,0.00132465,0.00132465,0.00132465
13,594.497,1.26051,1.52775,1.37286,0.39298,0.4237,0.35554,0.19106,1.63566,2.38193,1.70213,0.00129068,0.00129068,0.00129068
14,643.064,1.19889,1.43156,1.35392,0.43876,0.38809,0.35985,0.17323,1.73458,2.67518,1.77337,0.00125672,0.00125672,0.00125672
15,694.168,1.17922,1.40781,1.32756,0.58215,0.51041,0.51692,0.28206,1.63052,2.31219,1.69285,0.00122275,0.00122275,0.00122275
16,739.098,1.18682,1.42742,1.33826,0.48339,0.56782,0.50934,0.29306,1.50352,2.20853,1.46015,0.00118879,0.00118879,0.00118879
17,777.403,1.10301,1.26513,1.2701,0.62142,0.48889,0.49319,0.28759,1.47801,2.39658,1.50944,0.00115482,0.00115482,0.00115482
18,817.173,1.12297,1.24063,1.28012,0.48771,0.47403,0.49667,0.27438,1.53622,2.10707,1.62924,0.00112086,0.00112086,0.00112086
19,857.931,1.14457,1.32135,1.31797,0.40929,0.47503,0.37309,0.20616,1.50345,2.42282,1.59511,0.0010869,0.0010869,0.0010869
20,894.498,1.06837,1.20244,1.26741,0.40108,0.30794,0.3234,0.18772,1.66986,2.35831,1.78991,0.00105293,0.00105293,0.00105293
21,936.24,1.04012,1.15921,1.24275,0.68855,0.61264,0.69622,0.44558,1.477,1.67528,1.45573,0.00101897,0.00101897,0.00101897
22,1011.06,1.01646,1.13944,1.23188,0.78556,0.60519,0.73231,0.49919,1.17534,1.41503,1.24844,0.000985002,0.000985002,0.000985002
23,1052.25,1.05513,1.18672,1.26355,0.57256,0.62505,0.61478,0.39734,1.29013,1.76869,1.4291,0.000951038,0.000951038,0.000951038
24,1091.1,1.04264,1.13997,1.25041,0.58037,0.53132,0.60166,0.3891,1.19631,1.70747,1.3553,0.000917073,0.000917073,0.000917073
