epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,49.6624,1.54082,1.75895,1.63547,0.52341,0.49418,0.5317,0.26818,1.77592,1.77197,1.74975,0.00916212,0.00916212,0.00916212
14,53.3833,1.53941,1.75318,1.62828,0.56298,0.50351,0.53254,0.28472,1.61233,1.68181,1.62639,0.00909584,0.00909584,0.00909584
15,57.0933,1.53624,1.73892,1.62929,0.65059,0.50359,0.55012,0.28561,1.69571,1.62787,1.69242,0.00902957,0.00902957,0.00902957
16,60.8041,1.50088,1.63816,1.60967,0.46432,0.46536,0.46574,0.21769,1.8528,1.77179,1.83715,0.00896329,0.00896329,0.00896329
17,64.7748,1.51493,1.65217,1.61175,0.62943,0.54935,0.58692,0.30139,1.74798,1.65398,1.69875,0.00889702,0.00889702,0.00889702
18,68.5012,1.43411,1.59477,1.56919,0.52803,0.42997,0.45734,0.23501,1.78525,1.71137,1.74209,0.00883074,0.00883074,0.00883074
19,72.2353,1.42773,1.54599,1.53751,0.57403,0.5971,0.62954,0.35573,1.4651,1.38628,1.49732,0.00876446,0.00876446,0.00876446
20,75.945,1.42673,1.57192,1.55295,0.55625,0.47883,0.51448,0.27295,1.58096,1.63826,1.63394,0.00869819,0.00869819,0.00869819
21,79.6923,1.42853,1.55913,1.54237,0.32469,0.24987,0.15787,0.07038,2.29462,3.19207,2.44157,0.00863191,0.00863191,0.00863191
22,83.3999,1.37446,1.5019,1.53304,0.6321,0.6308,0.65172,0.37178,1.45224,1.28473,1.49188,0.00856564,0.00856564,0.00856564
23,87.112,1.39228,1.49303,1.51745,0.65376,0.63434,0.66563,0.38549,1.56575,1.2841,1.52688,0.00849936,0.00849936,0.00849936
24,90.8255,1.36787,1.45296,1.5076,0.70857,0.58633,0.65961,0.39948,1.34934,1.27811,1.41964,0.00843309,0.00843309,0.00843309
25,94.5158,1.36,1.4124,1.50449,0.25096,0.19108,0.11697,0.04541,2.51898,3.79002,2.78555,0.00836681,0.00836681,0.00836681
26,98.2303,1.35402,1.39891,1.49404,0.72039,0.58539,0.65568,0.37521,1.44621,1.38209,1.48034,0.00830053,0.00830053,0.00830053
27,101.937,1.3509,1.39417,1.48355,0.78898,0.65678,0.71793,0.37787,1.64344,1.22267,1.60158,0.00823426,0.00823426,0.00823426
28,105.651,1.30769,1.32708,1.44836,0.83341,0.70762,0.80832,0.5087,1.24287,1.00716,1.33264,0.00816798,0.00816798,0.00816798
29,109.358,1.26108,1.29045,1.41922,0.85768,0.63427,0.72188,0.41674,1.59071,1.12533,1.59749,0.00810171,0.00810171,0.00810171
30,113.075,1.25124,1.25809,1.41139,0.81607,0.75164,0.85035,0.5438,1.22149,0.92294,1.3144,0.00803543,0.00803543,0.00803543
31,116.791,1.27601,1.26318,1.42663,0.65481,0.70353,0.68606,0.35738,1.66128,1.2193,1.62714,0.00796915,0.00796915,0.00796915
32,120.489,1.28552,1.27845,1.42951,0.6014,0.26315,0.27261,0.10837,2.46218,2.71107,2.83252,0.00790288,0.00790288,0.00790288
33,124.208,1.28586,1.27448,1.43878,0.59015,0.48495,0.52689,0.29424,1.56318,1.61217,1.59472,0.0078366,0.0078366,0.0078366
34,127.93,1.21207,1.2127,1.38791,0.15649,0.26057,0.10212,0.03398,2.39323,3.19919,2.43206,0.00777033,0.00777033,0.00777033
35,131.649,1.27676,1.26782,1.44139,0.74187,0.72863,0.77732,0.50779,1.27461,1.05959,1.35964,0.00770405,0.00770405,0.00770405
36,135.351,1.16964,1.14448,1.35196,0.84221,0.78251,0.85218,0.56031,1.18452,0.83051,1.28405,0.00763778,0.00763778,0.00763778
37,139.06,1.21719,1.17486,1.39208,0.84009,0.74888,0.81887,0.5663,1.07375,0.88476,1.22728,0.0075715,0.0075715,0.0075715
38,142.764,1.21724,1.152,1.38213,0.78549,0.82231,0.86163,0.61249,1.04242,0.79922,1.20264,0.00750522,0.00750522,0.00750522
39,146.475,1.1717,1.12104,1.35357,0.79709,0.82388,0.87927,0.62037,1.0526,0.7666,1.19519,0.00743895,0.00743895,0.00743895
40,150.184,1.1795,1.11914,1.36465,0.7567,0.76732,0.84036,0.58285,1.07619,0.85971,1.23108,0.00737267,0.00737267,0.00737267
41,153.886,1.18965,1.16771,1.37696,0.63084,0.49924,0.56409,0.30757,1.5193,1.52441,1.5625,0.0073064,0.0073064,0.0073064
42,157.594,1.14807,1.09634,1.3382,0.69197,0.47567,0.55153,0.31485,1.54575,1.54782,1.64677,0.00724012,0.00724012,0.00724012
43,161.297,1.12908,1.0777,1.32433,0.84729,0.81695,0.88238,0.57478,1.17886,0.80824,1.26408,0.00717384,0.00717384,0.00717384
44,165.026,1.12783,1.04715,1.32455,0.39638,0.37844,0.33452,0.18859,1.80716,2.25513,1.929,0.00710757,0.00710757,0.00710757
45,168.746,1.14366,1.07355,1.33057,0.90155,0.77542,0.88762,0.66094,0.92835,0.72492,1.12692,0.00704129,0.00704129,0.00704129
46,172.47,1.15302,1.07846,1.35207,0.60261,0.49359,0.5718,0.37269,1.37537,1.49433,1.50034,0.00697502,0.00697502,0.00697502
47,176.171,1.15896,1.0842,1.34882,0.91011,0.83376,0.89554,0.57656,1.23842,0.78102,1.29089,0.00690874,0.00690874,0.00690874
48,179.878,1.12292,1.04086,1.31142,0.85472,0.70864,0.81165,0.52449,1.25452,0.94684,1.33764,0.00684246,0.00684246,0.00684246
49,183.584,1.08948,1.02427,1.30476,0.50245,0.54065,0.50242,0.30272,1.58504,1.63373,1.59286,0.00677619,0.00677619,0.00677619
50,187.28,1.06913,0.98953,1.28429,0.90646,0.8286,0.90644,0.60898,1.13381,0.70727,1.23872,0.00670991,0.00670991,0.00670991
51,191.154,1.08054,1.008,1.3046,0.9498,0.84175,0.92572,0.66524,0.97835,0.6593,1.13048,0.00664364,0.00664364,0.00664364
52,194.866,1.05261,0.9825,1.27484,0.91014,0.85522,0.91874,0.65082,1.03991,0.71551,1.18784,0.00657736,0.00657736,0.00657736
53,198.582,1.06943,0.98355,1.29332,0.85402,0.8269,0.88782,0.62234,0.96938,0.75792,1.14405,0.00651109,0.00651109,0.00651109
54,202.294,1.08526,0.97043,1.29091,0.87428,0.78596,0.87836,0.66245,0.94138,0.70381,1.12357,0.00644481,0.00644481,0.00644481
55,206.014,1.09264,0.98887,1.31027,0.83771,0.86772,0.90587,0.64323,0.99262,0.68306,1.15873,0.00637853,0.00637853,0.00637853
56,209.715,1.06803,0.9901,1.29052,0.92452,0.86881,0.92389,0.68924,0.93715,0.58322,1.10566,0.00631226,0.00631226,0.00631226
57,213.419,1.03468,0.94316,1.2691,0.94092,0.80786,0.91526,0.67165,0.96041,0.65672,1.13336,0.00624598,0.00624598,0.00624598
58,217.11,1.05173,0.95865,1.2824,0.93028,0.86908,0.94011,0.71136,0.88538,0.59139,1.09765,0.00617971,0.00617971,0.00617971
59,220.802,1.05192,0.9539,1.27066,0.74513,0.69868,0.77697,0.52609,1.10139,0.98472,1.25527,0.00611343,0.00611343,0.00611343
60,224.5,1.03971,0.96148,1.28248,0.76295,0.64425,0.72081,0.42576,1.41006,1.14562,1.47246,0.00604715,0.00604715,0.00604715
61,228.192,0.99778,0.90813,1.24012,0.84751,0.7261,0.82073,0.57409,1.04307,0.87509,1.21796,0.00598088,0.00598088,0.00598088
62,231.883,1.00976,0.91587,1.2439,0.86646,0.91525,0.93845,0.70984,0.83662,0.58571,1.0645,0.0059146,0.0059146,0.0059146
63,235.592,0.99889,0.87393,1.22945,0.67205,0.54944,0.61118,0.3445,1.39777,1.41619,1.49751,0.00584833,0.00584833,0.00584833
64,239.283,0.9863,0.8736,1.23151,0.88888,0.81524,0.90162,0.68497,0.88819,0.64019,1.0906,0.00578205,0.00578205,0.00578205
65,242.979,0.98387,0.87177,1.23163,0.77565,0.68005,0.75105,0.52978,1.11128,1.05032,1.2924,0.00571577,0.00571577,0.00571577
66,246.672,0.99888,0.89269,1.2416,0.77732,0.67618,0.74215,0.45907,1.39158,1.10331,1.47951,0.0056495,0.0056495,0.0056495
67,250.395,1.0015,0.87432,1.2281,0.63501,0.3946,0.466,0.27315,1.68006,1.96192,1.93006,0.00558322,0.00558322,0.00558322
68,254.085,0.95376,0.8513,1.21006,0.86118,0.88131,0.9224,0.71192,0.83295,0.61806,1.08629,0.00551695,0.00551695,0.00551695
69,257.777,0.96467,0.84094,1.21866,0.87824,0.76268,0.87753,0.62615,0.97455,0.71035,1.1781,0.00545067,0.00545067,0.00545067
70,261.467,0.96355,0.86537,1.21482,0.93588,0.89447,0.95285,0.77072,0.70851,0.49917,0.99629,0.0053844,0.0053844,0.0053844
71,265.158,0.96589,0.8688,1.23247,0.92999,0.89667,0.94479,0.74581,0.74312,0.56936,1.01739,0.00531812,0.00531812,0.00531812
72,268.848,0.95053,0.84104,1.21108,0.9271,0.88002,0.93239,0.73202,0.75802,0.58382,1.02433,0.00525184,0.00525184,0.00525184
73,272.542,0.96413,0.85484,1.22489,0.83971,0.68829,0.80899,0.57782,1.05277,0.87701,1.24882,0.00518557,0.00518557,0.00518557
74,276.234,0.94216,0.82243,1.2099,0.90524,0.90236,0.953,0.7507,0.74615,0.51067,1.00657,0.00511929,0.00511929,0.00511929
75,279.916,0.94898,0.83079,1.21118,0.9458,0.91558,0.9684,0.7723,0.72893,0.48344,1.00481,0.00505302,0.00505302,0.00505302
76,283.602,0.94618,0.82175,1.20989,0.88822,0.85006,0.91065,0.70377,0.81433,0.63811,1.0592,0.00498674,0.00498674,0.00498674
77,287.29,0.96265,0.84012,1.22105,0.79482,0.80064,0.84169,0.62185,0.9815,0.73496,1.17303,0.00492046,0.00492046,0.00492046
78,290.978,0.89998,0.77494,1.17391,0.76131,0.72603,0.79903,0.54312,1.16787,0.90266,1.26357,0.00485419,0.00485419,0.00485419
79,294.672,0.91267,0.7999,1.18961,0.81026,0.83125,0.89065,0.6776,0.86308,0.72355,1.10055,0.00478791,0.00478791,0.00478791
80,298.369,0.90998,0.79271,1.18713,0.82049,0.76574,0.85104,0.64497,0.89174,0.77901,1.10831,0.00472164,0.00472164,0.00472164
81,302.06,0.91592,0.81381,1.20181,0.97013,0.89956,0.96739,0.77801,0.72864,0.45041,1.00226,0.00465536,0.00465536,0.00465536
82,305.751,0.91248,0.81362,1.20076,0.90184,0.88984,0.94424,0.74877,0.79877,0.51067,1.03275,0.00458909,0.00458909,0.00458909
83,309.445,0.92287,0.7885,1.18846,0.85765,0.73831,0.84267,0.59624,1.02334,0.85422,1.20086,0.00452281,0.00452281,0.00452281
84,313.285,0.91983,0.78843,1.17981,0.88698,0.85386,0.92185,0.71236,0.82557,0.63117,1.06522,0.00445653,0.00445653,0.00445653
85,316.977,0.89167,0.77378,1.17137,0.94184,0.93437,0.97264,0.74851,0.85872,0.48492,1.03973,0.00439026,0.00439026,0.00439026
86,320.666,0.89682,0.76322,1.17138,0.91357,0.90663,0.94866,0.7067,0.92061,0.54645,1.06531,0.00432398,0.00432398,0.00432398
87,324.36,0.87173,0.74136,1.1529,0.92214,0.87366,0.94082,0.74379,0.71277,0.58965,0.98969,0.00425771,0.00425771,0.00425771
88,328.065,0.87449,0.75931,1.16143,0.87743,0.89336,0.95143,0.75414,0.74588,0.57116,1.02353,0.00419143,0.00419143,0.00419143
89,331.756,0.88333,0.77012,1.17408,0.71008,0.69067,0.74637,0.53056,1.0691,1.05185,1.23544,0.00412515,0.00412515,0.00412515
90,335.445,0.89931,0.76522,1.18321,0.87709,0.92667,0.94944,0.75298,0.7293,0.52671,1.00929,0.00405888,0.00405888,0.00405888
91,339.134,0.87584,0.75106,1.16254,0.93212,0.91055,0.95372,0.77104,0.67828,0.52121,0.97462,0.0039926,0.0039926,0.0039926
92,342.835,0.93136,0.80394,1.20664,0.9046,0.9396,0.9628,0.7788,0.6817,0.47338,0.98295,0.00392633,0.00392633,0.00392633
93,346.53,0.85811,0.74075,1.15103,0.76908,0.73078,0.78759,0.55274,1.10625,0.94523,1.25485,0.00386005,0.00386005,0.00386005
94,350.23,0.85646,0.73734,1.15134,0.92177,0.92742,0.96569,0.79085,0.6574,0.47906,0.96437,0.00379377,0.00379377,0.00379377
95,353.922,0.85237,0.72014,1.15066,0.93278,0.91809,0.9559,0.77181,0.6855,0.49698,0.98789,0.0037275,0.0037275,0.0037275
96,357.617,0.86607,0.73779,1.16616,0.94583,0.90839,0.97468,0.79642,0.66164,0.46425,0.97114,0.00366122,0.00366122,0.00366122
97,361.31,0.80319,0.68959,1.11996,0.5942,0.46013,0.4971,0.30098,1.58561,1.75952,1.73749,0.00359495,0.00359495,0.00359495
98,365.004,0.84223,0.70575,1.15184,0.95357,0.92954,0.97896,0.80783,0.64674,0.42653,0.95097,0.00352867,0.00352867,0.00352867
99,368.701,0.8432,0.71916,1.14462,0.96155,0.93444,0.97892,0.80191,0.67302,0.43502,0.96316,0.0034624,0.0034624,0.0034624
100,372.396,0.8207,0.69211,1.1245,0.95633,0.91201,0.9742,0.80593,0.63604,0.43011,0.96208,0.00339612,0.00339612,0.00339612
101,376.09,0.81952,0.70075,1.13938,0.85208,0.75199,0.85928,0.59518,1.02788,0.85479,1.17377,0.00332984,0.00332984,0.00332984
102,379.783,0.82477,0.70581,1.13148,0.96033,0.92247,0.97644,0.81126,0.6356,0.42092,0.94915,0.00326357,0.00326357,0.00326357
103,383.477,0.83543,0.71424,1.15404,0.95346,0.92673,0.98255,0.82445,0.59516,0.41482,0.93442,0.00319729,0.00319729,0.00319729
104,387.172,0.80823,0.67957,1.12139,0.9798,0.92623,0.97518,0.83175,0.578,0.40574,0.92568,0.00313102,0.00313102,0.00313102
105,390.858,0.80882,0.6981,1.13755,0.94869,0.9371,0.97151,0.82917,0.59756,0.42725,0.93607,0.00306474,0.00306474,0.00306474
106,394.568,0.83265,0.69165,1.14141,0.96666,0.89248,0.96314,0.81342,0.59938,0.44765,0.94598,0.00299846,0.00299846,0.00299846
107,398.254,0.81937,0.69533,1.13108,0.95733,0.94723,0.97736,0.8233,0.57414,0.40166,0.92576,0.00293219,0.00293219,0.00293219
108,401.945,0.81151,0.6846,1.1169,0.90369,0.89225,0.95427,0.7829,0.64235,0.4841,0.95807,0.00286591,0.00286591,0.00286591
109,405.64,0.8006,0.66903,1.12302,0.94644,0.91314,0.96903,0.81332,0.59194,0.459,0.94497,0.00279964,0.00279964,0.00279964
110,409.329,0.7741,0.65116,1.10596,0.86114,0.69187,0.82577,0.60368,0.94973,0.86103,1.16817,0.00273336,0.00273336,0.00273336
111,413.031,0.80198,0.68407,1.13073,0.71175,0.65292,0.70194,0.4801,1.12195,1.21073,1.35829,0.00266708,0.00266708,0.00266708
112,416.729,0.77536,0.6658,1.11657,0.62923,0.57428,0.62973,0.40087,1.37083,1.26826,1.53028,0.00260081,0.00260081,0.00260081
113,420.417,0.78504,0.69091,1.12808,0.95501,0.96652,0.98249,0.83046,0.58003,0.38592,0.92209,0.00253453,0.00253453,0.00253453
114,424.105,0.77943,0.66011,1.11327,0.81146,0.88732,0.91565,0.71214,0.77769,0.6089,1.02494,0.00246826,0.00246826,0.00246826
115,427.794,0.76812,0.64741,1.10271,0.92326,0.95357,0.97028,0.84521,0.52796,0.39808,0.91224,0.00240198,0.00240198,0.00240198
116,431.489,0.75988,0.65415,1.10895,0.9761,0.94514,0.98051,0.84837,0.54555,0.37823,0.91314,0.00233571,0.00233571,0.00233571
117,435.171,0.76045,0.66646,1.1088,0.95117,0.96327,0.98213,0.85189,0.53632,0.37442,0.90886,0.00226943,0.00226943,0.00226943
118,439.015,0.79248,0.67922,1.12439,0.96439,0.94772,0.98028,0.85044,0.542,0.39037,0.91466,0.00220315,0.00220315,0.00220315
119,442.717,0.77367,0.66527,1.12112,0.9776,0.93861,0.9777,0.81843,0.6134,0.40893,0.93995,0.00213688,0.00213688,0.00213688
120,446.412,0.76599,0.66804,1.1198,0.93105,0.94149,0.97442,0.80642,0.6441,0.43653,0.95059,0.0020706,0.0020706,0.0020706
121,450.104,0.7517,0.65451,1.10065,0.97622,0.92806,0.98169,0.84795,0.55261,0.394,0.91118,0.00200433,0.00200433,0.00200433
122,453.801,0.74611,0.645,1.09796,0.9184,0.90964,0.95102,0.7874,0.63034,0.50791,0.96387,0.00193805,0.00193805,0.00193805
123,457.491,0.77231,0.66013,1.11987,0.92756,0.96913,0.97769,0.83116,0.57122,0.40253,0.93101,0.00187177,0.00187177,0.00187177
124,461.179,0.77227,0.65976,1.11806,0.97504,0.96898,0.99108,0.86283,0.50721,0.34798,0.89931,0.0018055,0.0018055,0.0018055
125,464.874,0.76314,0.66118,1.11881,0.98227,0.96095,0.99027,0.871,0.50662,0.35332,0.8965,0.00173922,0.00173922,0.00173922
126,468.567,0.72189,0.61441,1.08379,0.96518,0.96951,0.98753,0.8532,0.53768,0.3651,0.90432,0.00167295,0.00167295,0.00167295
127,472.256,0.72323,0.62016,1.08039,0.98053,0.94583,0.98883,0.86839,0.49743,0.35535,0.89533,0.00160667,0.00160667,0.00160667
128,475.957,0.73755,0.63329,1.09254,0.98564,0.96535,0.98999,0.85131,0.54067,0.35788,0.89942,0.0015404,0.0015404,0.0015404
129,479.66,0.72842,0.63259,1.09322,0.97454,0.95731,0.98836,0.87868,0.48247,0.33954,0.88774,0.00147412,0.00147412,0.00147412
130,483.355,0.71028,0.6003,1.08058,0.97893,0.96259,0.98833,0.87357,0.49051,0.34231,0.88511,0.00140784,0.00140784,0.00140784
131,487.054,0.72162,0.6293,1.09048,0.9714,0.98056,0.99098,0.84219,0.57819,0.3643,0.90859,0.00134157,0.00134157,0.00134157
132,490.747,0.74252,0.63325,1.10676,0.97134,0.98844,0.99099,0.86595,0.51567,0.34371,0.8947,0.00127529,0.00127529,0.00127529
133,494.432,0.72235,0.62016,1.08915,0.97396,0.9891,0.99245,0.86257,0.52079,0.34047,0.89737,0.00120902,0.00120902,0.00120902
134,498.119,0.71428,0.6101,1.07955,0.98221,0.96841,0.99168,0.86961,0.50179,0.34438,0.89234,0.00114274,0.00114274,0.00114274
135,501.807,0.70083,0.59463,1.0708,0.98724,0.96552,0.98966,0.87578,0.46903,0.33716,0.88675,0.00107646,0.00107646,0.00107646
136,505.495,0.72072,0.60697,1.08484,0.9754,0.97142,0.99145,0.87252,0.49572,0.34101,0.89095,0.00101019,0.00101019,0.00101019
137,509.173,0.71298,0.61596,1.08947,0.98568,0.96507,0.99111,0.8805,0.48088,0.33256,0.88443,0.000943912,0.000943912,0.000943912
138,512.86,0.71226,0.61519,1.08713,0.99104,0.96794,0.99272,0.87781,0.49555,0.33024,0.88983,0.000877636,0.000877636,0.000877636
139,516.545,0.69398,0.59824,1.07355,0.9765,0.97458,0.99292,0.88832,0.46911,0.32882,0.88111,0.00081136,0.00081136,0.00081136
140,520.228,0.69056,0.5942,1.07915,0.95935,0.99386,0.99271,0.88983,0.44954,0.32706,0.87888,0.000745085,0.000745085,0.000745085
141,524.922,0.50179,0.4161,0.95257,0.97934,0.96806,0.99351,0.85197,0.53099,0.35416,0.90268,0.000678809,0.000678809,0.000678809
142,528.546,0.47115,0.371,0.93226,0.9765,0.97666,0.99203,0.86162,0.51267,0.34491,0.89588,0.000612533,0.000612533,0.000612533
143,532.172,0.45754,0.34905,0.92564,0.96364,0.98076,0.99253,0.88303,0.45863,0.33196,0.88564,0.000546257,0.000546257,0.000546257
144,535.792,0.45778,0.33805,0.92146,0.98689,0.96989,0.99239,0.87246,0.49597,0.33243,0.88795,0.000479981,0.000479981,0.000479981
145,539.415,0.44577,0.33752,0.92024,0.98384,0.98878,0.99417,0.85534,0.53855,0.33762,0.89696,0.000413705,0.000413705,0.000413705
146,543.023,0.45266,0.33284,0.92311,0.9821,0.97574,0.99356,0.87073,0.48534,0.33096,0.88249,0.000347429,0.000347429,0.000347429
147,546.64,0.42692,0.3266,0.91093,0.96891,0.98569,0.99359,0.86999,0.48682,0.33053,0.88286,0.000281154,0.000281154,0.000281154
148,550.26,0.4239,0.32593,0.91962,0.98315,0.98372,0.99427,0.87248,0.49013,0.32556,0.88328,0.000214878,0.000214878,0.000214878
149,553.869,0.4183,0.32061,0.91792,0.98789,0.98782,0.99453,0.87208,0.49857,0.32506,0.88418,0.000148602,0.000148602,0.000148602
150,557.674,0.41556,0.31863,0.90718,0.9848,0.99394,0.99438,0.88553,0.45806,0.31813,0.87653,8.23259e-05,8.23259e-05,8.23259e-05
