epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.08801,2.13385,3.41507,2.09917,0.00724,0.72532,0.05475,0.01726,1.86251,3.02268,1.90483,0.0791106,0.000110613,0.000110613
2,9.45574,1.92558,3.30252,1.96147,0.00698,0.71265,0.05856,0.02026,1.82841,2.96828,1.87214,0.0572256,0.000225587,0.000225587
3,12.7068,1.73407,3.15746,1.79721,0.00741,0.7596,0.07446,0.02767,1.7205,2.95746,1.77489,0.0353396,0.000339634,0.000339634
4,15.9531,1.6071,3.05356,1.71551,0.00744,0.77703,0.13462,0.06126,1.46765,2.80806,1.62378,0.0134528,0.000452754,0.000452754
5,19.195,1.50122,2.92212,1.62774,0.55318,0.13601,0.18196,0.0874,1.46232,2.63084,1.56133,0.0005183,0.0005183,0.0005183
6,22.4186,1.4441,2.75367,1.57045,0.18,0.30476,0.15783,0.08124,1.53496,2.44325,1.5659,0.000516194,0.000516194,0.000516194
7,25.6674,1.42006,2.59161,1.55588,0.22182,0.35184,0.26389,0.14675,1.4131,2.32122,1.48175,0.000514087,0.000514087,0.000514087
8,28.9441,1.33833,2.42367,1.47436,0.61443,0.41294,0.37303,0.20871,1.4483,2.14692,1.45003,0.00051198,0.00051198,0.00051198
9,32.1941,1.33113,2.30405,1.48072,0.69085,0.36116,0.40328,0.22451,1.41265,2.12147,1.43511,0.000509873,0.000509873,0.000509873
10,35.4291,1.26233,2.20193,1.41585,0.40209,0.4749,0.45735,0.27527,1.28077,1.92555,1.35569,0.000507766,0.000507766,0.000507766
11,38.6719,1.26669,2.1593,1.41954,0.44696,0.50296,0.47982,0.28713,1.29973,1.8762,1.33414,0.000505659,0.000505659,0.000505659
12,41.9174,1.20966,2.05933,1.37724,0.46704,0.52663,0.51247,0.3231,1.24277,1.71774,1.29688,0.000503552,0.000503552,0.000503552
13,45.1726,1.20903,1.97752,1.35648,0.44782,0.54245,0.5253,0.33661,1.15481,1.68571,1.23057,0.000501445,0.000501445,0.000501445
14,48.7211,1.18669,1.93639,1.37006,0.5408,0.58973,0.58848,0.40166,1.10288,1.53126,1.21085,0.000499339,0.000499339,0.000499339
15,51.9712,1.17345,1.89204,1.33095,0.60174,0.5635,0.6086,0.41911,1.01495,1.55948,1.17431,0.000497232,0.000497232,0.000497232
16,55.1969,1.14361,1.84081,1.31299,0.67922,0.63475,0.66543,0.44751,1.03835,1.45119,1.16907,0.000495125,0.000495125,0.000495125
17,58.4186,1.11409,1.7825,1.30678,0.7222,0.62615,0.69364,0.43941,1.13395,1.4309,1.20046,0.000493018,0.000493018,0.000493018
18,61.6312,1.09378,1.73951,1.28123,0.62103,0.69828,0.68164,0.44461,1.17908,1.38505,1.23912,0.000490911,0.000490911,0.000490911
19,64.8434,1.08614,1.68572,1.27131,0.69191,0.70729,0.73356,0.52886,1.00332,1.30447,1.13637,0.000488804,0.000488804,0.000488804
20,68.0681,1.05934,1.62438,1.249,0.69195,0.6615,0.71891,0.52162,0.90006,1.38505,1.09668,0.000486697,0.000486697,0.000486697
21,71.28,1.04577,1.62582,1.2514,0.71552,0.61314,0.74109,0.50836,1.03174,1.37612,1.13771,0.000484591,0.000484591,0.000484591
22,74.4863,1.09422,1.6435,1.28034,0.83802,0.72487,0.81318,0.57653,1.03076,1.18777,1.14484,0.000482484,0.000482484,0.000482484
23,77.6965,1.00009,1.52705,1.21353,0.8303,0.77704,0.84128,0.6035,0.99654,1.09656,1.13133,0.000480377,0.000480377,0.000480377
24,80.9024,1.009,1.47583,1.22091,0.82369,0.78073,0.83049,0.60917,0.96286,1.07081,1.10443,0.00047827,0.00047827,0.00047827
25,84.1009,1.00049,1.44831,1.22311,0.889,0.76099,0.85372,0.60878,1.05322,1.02989,1.12221,0.000476163,0.000476163,0.000476163
26,87.3048,0.98266,1.45381,1.21389,0.85116,0.81273,0.87787,0.63488,1.02141,1.06578,1.13421,0.000474056,0.000474056,0.000474056
27,90.5151,0.96051,1.39296,1.1954,0.86359,0.79736,0.87724,0.65911,0.90516,1.00609,1.0692,0.000471949,0.000471949,0.000471949
28,93.7207,0.97369,1.4179,1.20197,0.86635,0.82093,0.88203,0.65979,0.95225,0.9892,1.10578,0.000469842,0.000469842,0.000469842
29,96.9339,0.93357,1.3478,1.16931,0.86826,0.82353,0.89599,0.70141,0.82307,0.96392,1.04418,0.000467736,0.000467736,0.000467736
30,100.138,0.9556,1.3752,1.19479,0.94024,0.80857,0.90667,0.68697,0.92037,0.90463,1.06868,0.000465629,0.000465629,0.000465629
31,103.35,0.90635,1.2994,1.16111,0.90527,0.81885,0.89518,0.67104,0.95348,0.9356,1.10283,0.000463522,0.000463522,0.000463522
32,106.552,0.94332,1.32443,1.17467,0.91571,0.86461,0.90891,0.6756,0.95683,0.86653,1.0722,0.000461415,0.000461415,0.000461415
33,109.756,0.91376,1.26693,1.15843,0.90446,0.79776,0.90092,0.67061,0.91005,0.92104,1.05657,0.000459308,0.000459308,0.000459308
34,112.973,0.92711,1.27619,1.1805,0.86977,0.85614,0.91946,0.71019,0.81053,0.88725,1.01741,0.000457201,0.000457201,0.000457201
