epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,55.501,1.6464,2.86978,1.67151,0.00692,0.78123,0.14415,0.06603,1.78368,3.24054,1.83871,0.0902522,0.000252183,0.000252183
2,94.0945,1.42232,2.36483,1.50885,0.00631,0.72138,0.10911,0.04171,1.90734,3.07229,2.04698,0.079519,0.000518993,0.000518993
3,135.964,1.42618,2.23901,1.55171,0.49372,0.16519,0.07209,0.02449,2.30565,3.31952,3.08623,0.0687747,0.000774707,0.000774707
4,178.498,1.35387,2.07647,1.4984,0.11455,0.1328,0.12167,0.05421,2.36611,3.01639,2.37599,0.0580193,0.00101933,0.00101933
5,219.184,1.36998,1.94537,1.47271,0.182,0.2266,0.0928,0.03886,2.1811,3.82086,2.35027,0.0472528,0.00125285,0.00125285
6,260.096,1.34653,1.86528,1.47814,0.11679,0.06577,0.05048,0.01793,2.44903,3.36783,2.52629,0.0364753,0.00147528,0.00147528
7,303.856,1.39384,1.88613,1.50565,0.24449,0.19598,0.14585,0.06386,1.96938,2.85451,2.24323,0.0256866,0.00168661,0.00168661
8,344.719,1.31044,1.7299,1.39503,0.42967,0.18843,0.1411,0.04871,2.36491,3.68481,2.70029,0.0148868,0.00188685,0.00188685
9,384.259,1.29682,1.71506,1.41153,0.06682,0.13446,0.04874,0.01862,2.87314,4.24352,3.88505,0.00407599,0.00207599,0.00207599
10,424.796,1.34407,1.70656,1.42015,0.28599,0.41354,0.26523,0.10869,1.97082,2.82328,2.18172,0.00206792,0.00206792,0.00206792
11,489.986,1.31142,1.69509,1.44452,0.44213,0.24917,0.23358,0.10175,2.04682,2.94777,2.34097,0.00201749,0.00201749,0.00201749
12,533.698,1.23944,1.59241,1.36636,0.3843,0.54289,0.42954,0.19514,1.90848,2.30622,2.02842,0.00196706,0.00196706,0.00196706
13,574.048,1.23433,1.57896,1.37166,0.60789,0.43438,0.44069,0.22098,1.94104,2.53626,2.0342,0.00191662,0.00191662,0.00191662
14,614.581,1.20097,1.55692,1.35438,0.49358,0.40145,0.41455,0.21352,1.84504,2.26148,2.02472,0.00186619,0.00186619,0.00186619
15,658.479,1.18422,1.48973,1.33269,0.43714,0.50122,0.40846,0.21871,1.63804,2.24242,1.74793,0.00181575,0.00181575,0.00181575
16,699.766,1.17396,1.43505,1.32562,0.57692,0.59843,0.59358,0.40464,1.19156,1.68208,1.29769,0.00176532,0.00176532,0.00176532
17,743.565,1.13232,1.36245,1.27454,0.34566,0.35991,0.27869,0.14915,1.86672,3.12701,2.1268,0.00171489,0.00171489,0.00171489
18,788.382,1.13555,1.37085,1.30071,0.46846,0.5031,0.42108,0.25783,1.22153,2.27445,1.42945,0.00166445,0.00166445,0.00166445
19,831.251,1.13339,1.33327,1.29817,0.48887,0.52159,0.51898,0.30389,1.33073,1.85562,1.51294,0.00161402,0.00161402,0.00161402
20,872.571,1.06838,1.24776,1.25598,0.67187,0.52519,0.60487,0.40224,1.18883,1.64649,1.38093,0.00156359,0.00156359,0.00156359
21,916.206,1.05957,1.24087,1.2513,0.50622,0.51492,0.52101,0.36117,1.15829,1.74299,1.30767,0.00151315,0.00151315,0.00151315
22,956.753,0.9902,1.13217,1.20161,0.76443,0.65008,0.7628,0.56357,0.95408,1.31876,1.17562,0.00146272,0.00146272,0.00146272
23,996.812,1.00334,1.18301,1.23765,0.73007,0.75484,0.79059,0.59659,0.86683,1.17672,1.1317,0.00141228,0.00141228,0.00141228
24,1041.07,0.97342,1.12871,1.21694,0.70475,0.62633,0.72257,0.52425,0.98268,1.22929,1.18674,0.00136185,0.00136185,0.00136185
25,1080.68,0.99863,1.13862,1.22618,0.75944,0.78293,0.84643,0.66833,0.82549,0.94215,1.10231,0.00131142,0.00131142,0.00131142
26,1122.37,0.91097,1.04981,1.16443,0.79058,0.76585,0.82794,0.63648,0.89709,0.98925,1.1206,0.00126098,0.00126098,0.00126098
