epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,307.089,0.75083,0.87559,1.07251,0.96455,0.95655,0.98493,0.82551,0.59501,0.55586,0.91012,0.000590041,0.000590041,0.000590041
43,314.317,0.7497,0.87198,1.07817,0.97368,0.95167,0.98788,0.82329,0.5877,0.54886,0.90054,0.000580042,0.000580042,0.000580042
44,321.541,0.75548,0.87248,1.07795,0.96671,0.97588,0.99066,0.8157,0.65959,0.54747,0.91762,0.000570043,0.000570043,0.000570043
45,328.739,0.74182,0.86092,1.06323,0.96009,0.96878,0.98871,0.83086,0.5756,0.55695,0.90304,0.000560044,0.000560044,0.000560044
46,336.112,0.74934,0.86482,1.07381,0.95993,0.97653,0.98888,0.83382,0.56171,0.52929,0.89682,0.000550045,0.000550045,0.000550045
47,343.391,0.75644,0.8571,1.07149,0.97827,0.98169,0.99209,0.81429,0.61084,0.5491,0.90763,0.000540046,0.000540046,0.000540046
48,350.658,0.73589,0.84382,1.06931,0.96794,0.96748,0.98822,0.82091,0.61129,0.53084,0.90753,0.000530047,0.000530047,0.000530047
49,357.884,0.72792,0.82791,1.06226,0.95251,0.98168,0.98797,0.82886,0.57327,0.52813,0.89437,0.000520048,0.000520048,0.000520048
50,365.106,0.72026,0.82176,1.05544,0.96912,0.96545,0.98824,0.8569,0.49282,0.5073,0.88248,0.000510049,0.000510049,0.000510049
51,372.355,0.73928,0.84582,1.07095,0.98344,0.96294,0.99219,0.83653,0.57567,0.50593,0.90039,0.00050005,0.00050005,0.00050005
52,379.569,0.72479,0.8262,1.05995,0.97906,0.95161,0.99074,0.84719,0.52746,0.51798,0.88439,0.000490051,0.000490051,0.000490051
53,386.781,0.73341,0.83537,1.06647,0.96387,0.9823,0.98893,0.79246,0.72737,0.53827,0.93784,0.000480052,0.000480052,0.000480052
54,393.977,0.72127,0.82113,1.05986,0.96897,0.96663,0.99039,0.8219,0.60128,0.53139,0.90455,0.000470053,0.000470053,0.000470053
55,401.184,0.70794,0.79234,1.04565,0.97488,0.97236,0.99198,0.82236,0.61383,0.51714,0.90342,0.000460054,0.000460054,0.000460054
56,408.569,0.72845,0.8186,1.07,0.97952,0.9835,0.99266,0.85985,0.51511,0.49652,0.87911,0.000450055,0.000450055,0.000450055
57,415.82,0.71764,0.80022,1.05605,0.9817,0.96053,0.99224,0.83999,0.5576,0.50377,0.88981,0.000440056,0.000440056,0.000440056
