epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,56.3742,1.70708,2.89721,1.68418,0.00648,0.73704,0.08861,0.03764,2.02738,3.43632,2.18037,0.0904021,0.000402054,0.000402054
2,96.8397,1.52329,2.41997,1.61006,0.40249,0.18381,0.07039,0.03068,1.92831,2.86607,2.33195,0.0798274,0.000827428,0.000827428
3,138.477,1.59334,2.28612,1.59537,0.36718,0.13397,0.04286,0.01513,2.19944,3.16293,2.9189,0.0692351,0.00123511,0.00123511
4,178.949,1.5846,2.16175,1.61129,0.42541,0.12444,0.06297,0.02109,2.47638,3.37261,4.44963,0.0586251,0.0016251,0.0016251
5,215.745,1.55697,2.14623,1.59542,0.00519,0.25492,0.00489,0.00149,2.99816,4.38171,7.52714,0.0479974,0.00199741,0.00199741
6,254.038,1.49548,2.00891,1.54404,0.15073,0.20141,0.06483,0.02077,3.05709,4.26634,4.60699,0.037352,0.00235202,0.00235202
7,294.1,1.50232,1.96687,1.55743,0.34229,0.31119,0.23802,0.10713,2.04845,2.80863,2.28412,0.0266889,0.00268894,0.00268894
8,332.825,1.49292,1.95282,1.54533,0.47515,0.1445,0.15378,0.0572,2.07654,3.82156,2.63558,0.0160082,0.00300817,0.00300817
9,374.958,1.47352,1.87945,1.51977,0.13572,0.13422,0.04241,0.01449,2.40579,11.4868,3.47362,0.00530972,0.00330972,0.00330972
10,418.292,1.42481,1.82727,1.47972,0.16377,0.2418,0.13917,0.06183,2.10417,4.25563,2.73593,0.00329685,0.00329685,0.00329685
11,456.831,1.36759,1.71221,1.45277,0.16896,0.28459,0.11958,0.0449,2.49609,3.74307,3.48239,0.00321644,0.00321644,0.00321644
12,502.974,1.31028,1.63323,1.40224,0.18945,0.29136,0.12507,0.04451,2.33263,3.47784,3.3157,0.00313603,0.00313603,0.00313603
