epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.79029,1.91122,3.04255,1.91717,0.00708,0.74538,0.09304,0.03201,2.22204,3.12038,2.53495,0.0791888,0.000188769,0.000188769
2,7.18589,1.60042,2.37433,1.68482,0.47083,0.12371,0.11002,0.0465,2.01562,2.85688,2.02931,0.057385,0.000384983,0.000384983
3,10.5414,1.59442,2.21149,1.6613,0.29442,0.3124,0.25492,0.1113,1.70442,2.64574,1.75536,0.0355796,0.000579618,0.000579618
4,13.864,1.54123,2.09213,1.63626,0.19728,0.34654,0.20082,0.09113,1.60912,2.67309,1.66673,0.0137727,0.000772674,0.000772674
5,17.1385,1.51022,2.00329,1.62256,0.33103,0.25093,0.25018,0.12542,1.63555,2.85799,1.64134,0.000884541,0.000884541,0.000884541
6,20.3792,1.49128,1.95115,1.60972,0.35233,0.51741,0.40133,0.20311,1.57466,2.26032,1.59203,0.000880951,0.000880951,0.000880951
7,23.6258,1.43895,1.84689,1.56127,0.42338,0.48813,0.44294,0.23191,1.67174,2.13909,1.75698,0.000877361,0.000877361,0.000877361
8,26.8607,1.4307,1.79972,1.54532,0.56923,0.53372,0.56807,0.33124,1.47547,1.65533,1.514,0.000873771,0.000873771,0.000873771
9,30.1029,1.41158,1.74677,1.53909,0.62224,0.60278,0.65466,0.39151,1.42734,1.51322,1.45521,0.000870181,0.000870181,0.000870181
10,33.3242,1.36125,1.65914,1.49112,0.45928,0.50277,0.51348,0.28163,1.44091,1.84332,1.5079,0.000866591,0.000866591,0.000866591
11,36.5543,1.34515,1.61394,1.47573,0.52025,0.56028,0.57893,0.33922,1.38443,1.79216,1.52518,0.000863002,0.000863002,0.000863002
12,39.7727,1.3286,1.59098,1.46558,0.7026,0.62677,0.69628,0.40792,1.48141,1.4232,1.49839,0.000859412,0.000859412,0.000859412
13,43.0069,1.30695,1.52748,1.45601,0.59985,0.65768,0.6807,0.40934,1.35127,1.41352,1.39965,0.000855822,0.000855822,0.000855822
14,46.4679,1.29513,1.50158,1.44665,0.60001,0.69292,0.68413,0.44015,1.25189,1.22913,1.34332,0.000852232,0.000852232,0.000852232
15,49.6962,1.26427,1.43332,1.41486,0.67684,0.52013,0.61559,0.36692,1.54986,1.54271,1.60716,0.000848642,0.000848642,0.000848642
16,52.9637,1.2423,1.39315,1.39994,0.66398,0.58173,0.63384,0.37294,1.43186,1.57329,1.49264,0.000845052,0.000845052,0.000845052
17,56.1739,1.22702,1.34569,1.39217,0.74077,0.79401,0.80883,0.51177,1.2698,1.10787,1.36267,0.000841462,0.000841462,0.000841462
18,59.3877,1.24312,1.34589,1.40157,0.75641,0.73742,0.79611,0.4996,1.33302,1.1341,1.37729,0.000837872,0.000837872,0.000837872
19,62.5961,1.19396,1.31906,1.37884,0.81762,0.72041,0.79737,0.5122,1.27972,1.02571,1.36559,0.000834283,0.000834283,0.000834283
20,65.8047,1.22741,1.32236,1.39531,0.84966,0.75035,0.85909,0.55233,1.29562,0.94883,1.31946,0.000830693,0.000830693,0.000830693
21,69.0037,1.18801,1.29337,1.35733,0.79899,0.80452,0.83973,0.57827,1.13442,0.9465,1.24009,0.000827103,0.000827103,0.000827103
22,72.2077,1.17643,1.23177,1.35813,0.84791,0.76103,0.84283,0.61169,1.04216,0.8983,1.19407,0.000823513,0.000823513,0.000823513
23,75.4133,1.19063,1.24518,1.3669,0.80394,0.72808,0.83082,0.56736,1.08925,0.96081,1.23403,0.000819923,0.000819923,0.000819923
