epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.65251,1.68631,2.92335,1.73736,0.00462,0.52526,0.03189,0.00722,2.87124,3.6138,3.33926,0.0790542,5.41507e-05,5.41507e-05
2,17.8956,1.47812,2.55202,1.58028,0.0068,0.69273,0.06505,0.02219,2.49854,3.50452,2.82739,0.0571087,0.000108663,0.000108663
3,25.7614,1.47992,2.41049,1.55383,0.61469,0.21778,0.19202,0.07493,1.9737,3.15022,2.17377,0.0351609,0.000160906,0.000160906
4,33.7635,1.38393,2.26165,1.50005,0.2431,0.35658,0.25607,0.1466,1.49984,2.42796,1.54504,0.0132109,0.000210881,0.000210881
5,41.8542,1.39407,2.20304,1.50984,0.29425,0.4272,0.38026,0.21791,1.47124,2.1851,1.46758,0.000237235,0.000237235,0.000237235
6,49.6221,1.32472,2.0962,1.43623,0.32903,0.35778,0.36137,0.20722,1.38202,2.13443,1.43145,0.000232079,0.000232079,0.000232079
7,58532.7,1.34432,2.05217,1.44909,0.37936,0.33062,0.33782,0.19719,1.31883,2.21948,1.41022,0.000226923,0.000226923,0.000226923
8,58546.2,1.33702,2.00901,1.44887,0.39697,0.5278,0.48019,0.2969,1.29342,1.84839,1.35851,0.000221766,0.000221766,0.000221766
9,58559.2,1.27518,1.91798,1.39824,0.50806,0.51446,0.51649,0.31801,1.32833,1.75758,1.38873,0.00021661,0.00021661,0.00021661
10,58571.9,1.21462,1.86297,1.36859,0.48497,0.61271,0.56806,0.34028,1.34897,1.72561,1.37636,0.000211454,0.000211454,0.000211454
11,58581.5,1.29008,1.83567,1.42584,0.53779,0.6083,0.60761,0.37437,1.33841,1.65786,1.35855,0.000206297,0.000206297,0.000206297
12,58590.2,1.23173,1.80133,1.38077,0.59633,0.60717,0.62041,0.39859,1.31573,1.64766,1.32494,0.000201141,0.000201141,0.000201141
13,58598.9,1.23808,1.7446,1.36507,0.62515,0.67552,0.64031,0.41577,1.23491,1.59524,1.28769,0.000195985,0.000195985,0.000195985
14,58608.5,1.25551,1.75951,1.3903,0.66463,0.63291,0.65821,0.42049,1.20439,1.58783,1.28664,0.000190828,0.000190828,0.000190828
15,58616.4,1.16708,1.67728,1.32077,0.69308,0.6382,0.71491,0.45676,1.24608,1.45187,1.29629,0.000185672,0.000185672,0.000185672
