epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,11.1487,1.71276,2.81174,1.76625,0.00562,0.60289,0.05267,0.01595,2.58078,3.57136,3.14774,0.0794215,0.000421473,0.000421473
2,26.7506,1.57595,2.37628,1.70146,0.18329,0.123,0.07525,0.03049,2.18949,3.19137,2.39744,0.0578458,0.000845757,0.000845757
3,34.8826,1.61651,2.26087,1.68899,0.23336,0.42941,0.29856,0.13262,1.9592,2.82111,2.23222,0.0362524,0.00125238,0.00125238
4,42.7989,1.64183,2.21572,1.72005,0.31295,0.3188,0.18091,0.06865,2.02811,2.98924,2.13798,0.0146413,0.00164134,0.00164134
5,51.3063,1.63164,2.1721,1.73147,0.16756,0.38183,0.12945,0.05318,2.12573,2.8162,2.14828,0.00184647,0.00184647,0.00184647
6,59.6931,1.60573,2.09571,1.67341,0.31935,0.39146,0.29084,0.13187,1.94848,2.79782,2.04835,0.00180633,0.00180633,0.00180633
7,67.9871,1.51002,2.00869,1.62773,0.20606,0.27065,0.18578,0.08773,1.79385,3.02224,1.94096,0.00176619,0.00176619,0.00176619
8,76.1216,1.54916,1.94151,1.64937,0.4938,0.50481,0.46452,0.19489,2.03436,2.17422,1.94198,0.00172606,0.00172606,0.00172606
9,84.4254,1.54411,1.92706,1.60929,0.49684,0.50561,0.46055,0.20258,1.98294,2.21049,2.00689,0.00168592,0.00168592,0.00168592
10,92.8533,1.47113,1.77102,1.55322,0.53482,0.5294,0.52383,0.294,1.64657,1.66484,1.58372,0.00164578,0.00164578,0.00164578
11,100.985,1.46941,1.76392,1.58824,0.48886,0.45739,0.463,0.24712,1.74169,1.97695,1.70266,0.00160564,0.00160564,0.00160564
12,109.303,1.41541,1.7514,1.54152,0.59227,0.45458,0.49169,0.26745,1.64761,1.89634,1.64128,0.00156551,0.00156551,0.00156551
13,117.437,1.45328,1.76822,1.56652,0.6082,0.46923,0.51048,0.27484,1.78786,1.96242,1.77349,0.00152537,0.00152537,0.00152537
14,125.619,1.43299,1.71072,1.54961,0.62571,0.44198,0.5213,0.24619,1.86106,1.88714,1.7478,0.00148523,0.00148523,0.00148523
15,133.722,1.35791,1.62204,1.48195,0.66518,0.60108,0.65106,0.36362,1.54404,1.59927,1.50497,0.0014451,0.0014451,0.0014451
16,141.91,1.34731,1.57427,1.46409,0.58835,0.51642,0.53829,0.32136,1.53174,1.71237,1.47809,0.00140496,0.00140496,0.00140496
17,150.704,1.32917,1.56333,1.45348,0.58307,0.65102,0.65895,0.39694,1.45206,1.489,1.42447,0.00136482,0.00136482,0.00136482
18,158.868,1.28537,1.47607,1.42692,0.57675,0.54268,0.5482,0.28111,1.73994,1.64007,1.64372,0.00132468,0.00132468,0.00132468
19,166.928,1.23279,1.40238,1.39246,0.79607,0.58794,0.69503,0.39638,1.55146,1.34954,1.47861,0.00128455,0.00128455,0.00128455
20,175.096,1.27094,1.42545,1.41264,0.63932,0.56483,0.61568,0.3471,1.678,1.51998,1.60885,0.00124441,0.00124441,0.00124441
21,183.342,1.29731,1.47045,1.45141,0.71702,0.71182,0.76856,0.50307,1.30928,1.30947,1.3336,0.00120427,0.00120427,0.00120427
22,191.455,1.1668,1.28096,1.33485,0.62281,0.5315,0.58856,0.27715,1.90869,1.77944,1.97015,0.00116414,0.00116414,0.00116414
23,199.865,1.21526,1.33564,1.37166,0.58983,0.52177,0.54464,0.29022,1.71947,1.79924,1.67715,0.001124,0.001124,0.001124
24,208.111,1.22155,1.31908,1.38991,0.78266,0.72547,0.81057,0.51472,1.3757,1.13439,1.30567,0.00108386,0.00108386,0.00108386
25,216.31,1.18702,1.24941,1.33929,0.872,0.75884,0.82413,0.53496,1.34722,1.00388,1.28222,0.00104373,0.00104373,0.00104373
26,224.545,1.17356,1.2116,1.34085,0.81778,0.7621,0.83942,0.49093,1.50723,1.09073,1.40848,0.00100359,0.00100359,0.00100359
27,232.612,1.11303,1.17197,1.29197,0.79659,0.79398,0.84666,0.52904,1.3682,0.97461,1.31219,0.000963452,0.000963452,0.000963452
28,240.75,1.17524,1.22185,1.33568,0.86754,0.81255,0.88005,0.57489,1.28342,0.95373,1.27166,0.000923315,0.000923315,0.000923315
29,249.005,1.06709,1.1137,1.27968,0.86559,0.77287,0.87457,0.56528,1.26639,0.96382,1.23271,0.000883178,0.000883178,0.000883178
30,257.177,1.1117,1.12591,1.28163,0.78788,0.68684,0.79631,0.54391,1.20429,1.10059,1.18647,0.000843041,0.000843041,0.000843041
31,265.28,1.09922,1.14369,1.27727,0.88172,0.77011,0.86702,0.59768,1.11676,0.99221,1.17025,0.000802904,0.000802904,0.000802904
32,273.434,1.078,1.09014,1.28203,0.86538,0.78764,0.84871,0.57806,1.22025,0.92109,1.19761,0.000762767,0.000762767,0.000762767
