epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,258.365,1.39512,2.46502,1.52846,0.62359,0.42795,0.33551,0.18219,1.383,2.16259,1.44269,6.18618e-05,6.18618e-05,6.18618e-05
69,262.107,1.37032,2.41926,1.51199,0.61558,0.42267,0.34134,0.17783,1.37933,2.152,1.43796,6.11165e-05,6.11165e-05,6.11165e-05
70,265.843,1.36982,2.42582,1.50103,0.61953,0.41353,0.34254,0.17931,1.3732,2.14321,1.43538,6.03712e-05,6.03712e-05,6.03712e-05
71,269.579,1.36643,2.41921,1.49366,0.64178,0.41023,0.34475,0.18641,1.36456,2.12972,1.42775,5.96259e-05,5.96259e-05,5.96259e-05
72,273.319,1.36118,2.38306,1.4928,0.46332,0.41763,0.34297,0.18053,1.38851,2.1334,1.44664,5.88806e-05,5.88806e-05,5.88806e-05
73,277.076,1.36526,2.41469,1.50776,0.44514,0.41842,0.34227,0.17933,1.39968,2.14653,1.45352,5.81353e-05,5.81353e-05,5.81353e-05
74,280.827,1.36768,2.39912,1.50357,0.51822,0.4465,0.35347,0.18993,1.38146,2.12516,1.43477,5.739e-05,5.739e-05,5.739e-05
75,284.577,1.36522,2.40667,1.50146,0.6427,0.39677,0.35416,0.19167,1.37308,2.11441,1.42846,5.66448e-05,5.66448e-05,5.66448e-05
76,288.319,1.34015,2.36328,1.48016,0.60563,0.40619,0.35495,0.1882,1.35871,2.12424,1.42324,5.58995e-05,5.58995e-05,5.58995e-05
77,292.065,1.34265,2.38075,1.48194,0.46373,0.42175,0.35573,0.19252,1.3786,2.10625,1.43281,5.51542e-05,5.51542e-05,5.51542e-05
78,295.806,1.34978,2.37119,1.49407,0.62273,0.42415,0.36025,0.20071,1.37239,2.09985,1.42135,5.44089e-05,5.44089e-05,5.44089e-05
79,299.55,1.35851,2.35841,1.5061,0.63978,0.42344,0.36268,0.20112,1.34947,2.09429,1.40971,5.36636e-05,5.36636e-05,5.36636e-05
80,303.289,1.36133,2.3799,1.49965,0.64926,0.38486,0.3613,0.19679,1.35369,2.09841,1.41478,5.29183e-05,5.29183e-05,5.29183e-05
81,307.039,1.38278,2.37084,1.51265,0.64563,0.40548,0.36396,0.19628,1.36319,2.09161,1.41806,5.2173e-05,5.2173e-05,5.2173e-05
82,310.925,1.3568,2.34428,1.50151,0.44518,0.4128,0.36348,0.19457,1.37645,2.09367,1.42647,5.14278e-05,5.14278e-05,5.14278e-05
83,314.663,1.36472,2.34478,1.51304,0.55714,0.42338,0.37051,0.20385,1.36391,2.07628,1.41801,5.06825e-05,5.06825e-05,5.06825e-05
84,318.395,1.33435,2.35118,1.48866,0.4698,0.40625,0.36996,0.20121,1.36957,2.07909,1.42018,4.99372e-05,4.99372e-05,4.99372e-05
85,322.13,1.34337,2.35963,1.48907,0.45028,0.44232,0.38033,0.21181,1.36727,2.05404,1.41706,4.91919e-05,4.91919e-05,4.91919e-05
86,325.872,1.35336,2.3525,1.49912,0.47017,0.42199,0.37842,0.20954,1.36428,2.05694,1.41599,4.84466e-05,4.84466e-05,4.84466e-05
87,329.617,1.3666,2.35544,1.50663,0.44344,0.41531,0.37688,0.2063,1.37328,2.06293,1.42146,4.77013e-05,4.77013e-05,4.77013e-05
88,333.359,1.34709,2.32055,1.48441,0.48051,0.40854,0.37808,0.21367,1.34841,2.05381,1.40323,4.6956e-05,4.6956e-05,4.6956e-05
89,337.11,1.37479,2.33712,1.50239,0.6649,0.3811,0.37499,0.20485,1.35804,2.05468,1.41236,4.62108e-05,4.62108e-05,4.62108e-05
90,340.865,1.33999,2.33803,1.49848,0.48932,0.4267,0.37649,0.20682,1.36032,2.05789,1.41577,4.54655e-05,4.54655e-05,4.54655e-05
91,344.617,1.32591,2.31001,1.47669,0.42907,0.44326,0.38528,0.21911,1.34249,2.04253,1.39509,4.47202e-05,4.47202e-05,4.47202e-05
92,348.363,1.35879,2.30993,1.49923,0.449,0.44666,0.38875,0.22297,1.33635,2.03548,1.38539,4.39749e-05,4.39749e-05,4.39749e-05
93,352.108,1.32839,2.30007,1.46179,0.65072,0.42381,0.38683,0.21982,1.34219,2.027,1.39129,4.32296e-05,4.32296e-05,4.32296e-05
94,355.84,1.31652,2.30622,1.47095,0.42455,0.43569,0.39028,0.22196,1.32584,2.02578,1.38442,4.24843e-05,4.24843e-05,4.24843e-05
95,359.588,1.35612,2.32702,1.50185,0.42498,0.44236,0.38848,0.22209,1.32067,2.02641,1.38359,4.1739e-05,4.1739e-05,4.1739e-05
96,363.321,1.35038,2.30224,1.4988,0.5157,0.44714,0.39625,0.22086,1.34129,2.03306,1.39639,4.09938e-05,4.09938e-05,4.09938e-05
97,367.06,1.31043,2.29275,1.46269,0.42385,0.44716,0.39454,0.21496,1.36746,2.03743,1.41238,4.02485e-05,4.02485e-05,4.02485e-05
98,370.8,1.32315,2.28958,1.47514,0.5279,0.45948,0.3954,0.22222,1.31436,2.01876,1.37949,3.95032e-05,3.95032e-05,3.95032e-05
99,374.538,1.30923,2.2839,1.45112,0.46346,0.43963,0.39391,0.22086,1.33172,2.01489,1.38314,3.87579e-05,3.87579e-05,3.87579e-05
100,378.28,1.3322,2.2829,1.47981,0.54062,0.42685,0.39202,0.21896,1.33027,2.01664,1.38941,3.80126e-05,3.80126e-05,3.80126e-05
101,382.027,1.33731,2.29551,1.49845,0.44916,0.42656,0.39417,0.2222,1.32993,2.00473,1.38602,3.72673e-05,3.72673e-05,3.72673e-05
102,385.783,1.324,2.26559,1.47816,0.51281,0.43412,0.39802,0.21947,1.33907,2.02566,1.39565,3.6522e-05,3.6522e-05,3.6522e-05
103,389.53,1.32103,2.26496,1.45036,0.43611,0.42878,0.39446,0.21948,1.34586,2.01135,1.39333,3.57768e-05,3.57768e-05,3.57768e-05
104,393.264,1.37049,2.30957,1.5074,0.435,0.41755,0.39595,0.22129,1.32556,2.00194,1.37873,3.50315e-05,3.50315e-05,3.50315e-05
105,397,1.34221,2.29397,1.48933,0.32792,0.42448,0.39439,0.22018,1.34638,1.99965,1.38615,3.42862e-05,3.42862e-05,3.42862e-05
106,400.731,1.31408,2.27074,1.46089,0.35923,0.45124,0.39814,0.22446,1.33452,1.98831,1.37916,3.35409e-05,3.35409e-05,3.35409e-05
107,404.469,1.33263,2.26707,1.47418,0.31968,0.43498,0.4013,0.22917,1.30606,1.98466,1.36791,3.27956e-05,3.27956e-05,3.27956e-05
108,408.505,1.35524,2.27742,1.50164,0.67938,0.39322,0.39675,0.22443,1.30913,1.99048,1.37287,3.20503e-05,3.20503e-05,3.20503e-05
109,412.245,1.30882,2.25935,1.45494,0.38972,0.44446,0.39902,0.22483,1.33604,1.9901,1.38352,3.1305e-05,3.1305e-05,3.1305e-05
110,415.98,1.32909,2.26547,1.46886,0.36848,0.45398,0.40691,0.22843,1.31405,1.98035,1.36416,3.05598e-05,3.05598e-05,3.05598e-05
111,419.718,1.31983,2.25917,1.46504,0.35685,0.45559,0.40352,0.23112,1.3165,1.97958,1.36848,2.98145e-05,2.98145e-05,2.98145e-05
112,423.462,1.34106,2.26073,1.48793,0.35725,0.45767,0.40984,0.23227,1.31427,1.97408,1.36476,2.90692e-05,2.90692e-05,2.90692e-05
113,427.192,1.31177,2.25862,1.45365,0.35338,0.46945,0.40705,0.22783,1.33016,1.98399,1.37681,2.83239e-05,2.83239e-05,2.83239e-05
114,430.943,1.28425,2.23654,1.43035,0.35641,0.47205,0.40669,0.23253,1.31274,1.97213,1.36506,2.75786e-05,2.75786e-05,2.75786e-05
115,434.844,1.33381,2.27138,1.47778,0.35781,0.4578,0.40802,0.23376,1.31607,1.9684,1.36633,2.68333e-05,2.68333e-05,2.68333e-05
116,438.584,1.33978,2.26567,1.47301,0.35807,0.45612,0.40916,0.23783,1.30006,1.95979,1.35991,2.6088e-05,2.6088e-05,2.6088e-05
117,442.312,1.36631,2.28209,1.49942,0.36567,0.46852,0.40902,0.23319,1.31654,1.97312,1.3669,2.53428e-05,2.53428e-05,2.53428e-05
118,446.04,1.32989,2.25819,1.47456,0.35735,0.46957,0.4081,0.23108,1.32614,1.97457,1.37158,2.45975e-05,2.45975e-05,2.45975e-05
119,449.773,1.31883,2.25854,1.46015,0.37893,0.46284,0.41077,0.23389,1.31127,1.96687,1.3642,2.38522e-05,2.38522e-05,2.38522e-05
120,453.524,1.32282,2.2412,1.47447,0.3802,0.4417,0.41204,0.23269,1.3108,1.95606,1.36238,2.31069e-05,2.31069e-05,2.31069e-05
121,457.269,1.31238,2.23298,1.44997,0.37168,0.45822,0.41474,0.23572,1.31128,1.95716,1.36024,2.23616e-05,2.23616e-05,2.23616e-05
122,461.005,1.295,2.22756,1.4441,0.36432,0.46509,0.41287,0.23769,1.31178,1.95456,1.36019,2.16163e-05,2.16163e-05,2.16163e-05
123,464.75,1.33489,2.25454,1.47787,0.36079,0.46902,0.41451,0.23828,1.32224,1.94888,1.3657,2.0871e-05,2.0871e-05,2.0871e-05
124,468.504,1.31797,2.24826,1.45975,0.36856,0.47173,0.4119,0.2348,1.31728,1.95522,1.36413,2.01258e-05,2.01258e-05,2.01258e-05
125,472.253,1.33554,2.24532,1.47847,0.37162,0.46044,0.41101,0.23438,1.31072,1.95215,1.35951,1.93805e-05,1.93805e-05,1.93805e-05
126,476.014,1.34121,2.2256,1.48049,0.38256,0.43563,0.41314,0.23813,1.29561,1.94629,1.35167,1.86352e-05,1.86352e-05,1.86352e-05
127,479.764,1.30042,2.2276,1.45554,0.37093,0.46555,0.41428,0.23759,1.30005,1.94554,1.3562,1.78899e-05,1.78899e-05,1.78899e-05
128,483.519,1.32932,2.24138,1.46386,0.38735,0.43906,0.41515,0.23771,1.30752,1.94789,1.36091,1.71446e-05,1.71446e-05,1.71446e-05
129,487.27,1.30909,2.23582,1.45738,0.38547,0.44793,0.41534,0.23744,1.30641,1.94282,1.35988,1.63993e-05,1.63993e-05,1.63993e-05
130,491.02,1.32471,2.23452,1.46943,0.3774,0.47287,0.41959,0.23788,1.30242,1.94898,1.35485,1.5654e-05,1.5654e-05,1.5654e-05
131,494.76,1.3123,2.20981,1.45028,0.3748,0.4605,0.41777,0.23837,1.29598,1.94571,1.351,1.49088e-05,1.49088e-05,1.49088e-05
132,498.508,1.31109,2.21992,1.44636,0.37024,0.45816,0.41602,0.24011,1.29084,1.94039,1.34856,1.41635e-05,1.41635e-05,1.41635e-05
133,502.266,1.31933,2.22918,1.48117,0.37409,0.46192,0.41384,0.23545,1.29244,1.9449,1.3538,1.34182e-05,1.34182e-05,1.34182e-05
134,506.026,1.31501,2.22741,1.45991,0.37355,0.46729,0.41783,0.23655,1.30014,1.94284,1.35276,1.26729e-05,1.26729e-05,1.26729e-05
135,509.785,1.33431,2.25609,1.48204,0.37761,0.45761,0.41839,0.2384,1.29366,1.9478,1.35005,1.19276e-05,1.19276e-05,1.19276e-05
136,513.535,1.30265,2.20217,1.46275,0.37831,0.45581,0.42082,0.24079,1.28211,1.95007,1.34577,1.11823e-05,1.11823e-05,1.11823e-05
137,517.285,1.31678,2.23852,1.45885,0.37002,0.45593,0.41631,0.23802,1.29977,1.94213,1.3543,1.0437e-05,1.0437e-05,1.0437e-05
138,521.038,1.32838,2.22615,1.45738,0.37989,0.45489,0.41927,0.23878,1.30326,1.93972,1.35342,9.69176e-06,9.69176e-06,9.69176e-06
139,524.779,1.31092,2.20483,1.44016,0.37408,0.45828,0.42329,0.24153,1.29369,1.92983,1.34939,8.94648e-06,8.94648e-06,8.94648e-06
140,528.525,1.31854,2.22651,1.47589,0.41123,0.44026,0.42087,0.23972,1.28197,1.93908,1.3456,8.20119e-06,8.20119e-06,8.20119e-06
141,533.262,1.15599,2.33107,1.4019,0.35927,0.41479,0.40826,0.2347,1.30946,1.98701,1.36989,7.45591e-06,7.45591e-06,7.45591e-06
142,537.021,1.14738,2.33482,1.39134,0.35726,0.40705,0.40015,0.22648,1.31702,2.03044,1.38585,6.71062e-06,6.71062e-06,6.71062e-06
143,540.752,1.14658,2.33731,1.38135,0.36229,0.38227,0.4017,0.22779,1.33484,2.03739,1.39655,5.96533e-06,5.96533e-06,5.96533e-06
144,544.469,1.14349,2.32989,1.38107,0.35647,0.39017,0.40419,0.22991,1.33109,2.04908,1.39292,5.22005e-06,5.22005e-06,5.22005e-06
145,548.19,1.1441,2.31361,1.3923,0.38021,0.37035,0.40354,0.22926,1.32953,2.04698,1.39238,4.47476e-06,4.47476e-06,4.47476e-06
146,551.904,1.13495,2.31097,1.36914,0.38522,0.36085,0.40349,0.22933,1.32209,2.0558,1.38832,3.72948e-06,3.72948e-06,3.72948e-06
147,555.806,1.13719,2.30431,1.39299,0.36341,0.38104,0.40775,0.23129,1.3233,2.04693,1.38785,2.98419e-06,2.98419e-06,2.98419e-06
148,559.517,1.14437,2.29798,1.40161,0.36281,0.38326,0.40642,0.23339,1.30731,2.04125,1.37775,2.23891e-06,2.23891e-06,2.23891e-06
149,563.235,1.12549,2.31162,1.38907,0.38939,0.36383,0.40849,0.23065,1.30601,2.04086,1.37687,1.49362e-06,1.49362e-06,1.49362e-06
150,566.946,1.13637,2.30511,1.39362,0.38752,0.36758,0.4064,0.23166,1.31418,2.03995,1.38019,7.48334e-07,7.48334e-07,7.48334e-07
