epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,308.062,0,55.8208,0,0,0,0,0,0,65.5046,0,0.00014,0.00014,0.00014
2,339.813,0,53.6052,0,0,0,0,0,0,65.6896,0,0.00029406,0.00029406,0.00029406
3,360.427,0,50.0469,0,0,0,0,0,0,65.7231,0,0.000441784,0.000441784,0.000441784
4,381.557,0,46.2795,0,0,0,0,0,0,65.0472,0,0.000583172,0.000583172,0.000583172
